slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
130,SMA,44,SMA,True,True,False,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,35,52.54,12.52,1525.38,36.93,0.339,False,17.14,1.919,1.66,0.159,20.28,-2.19,40.54,-8.0,1,2.9,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,False,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,52,67.66,16.17,1676.64,47.74,0.339,False,11.54,2.092,2.31,0.11,38.29,-2.39,130.04,-4.0,18,34.6,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,41,32.45,7.95,1324.47,23.52,0.338,False,34.15,1.453,0.99,0.119,9.33,-3.33,26.99,-8.0,1,2.4,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,95,44.84,9.96,1448.36,29.58,0.337,False,28.42,1.346,0.57,0.09,7.82,-2.31,26.99,-4.0,22,23.2,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,57,64.49,15.36,1644.89,45.73,0.336,False,26.32,1.68,1.42,0.121,13.38,-2.84,55.27,-13.08,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,57,64.49,15.36,1644.89,45.73,0.336,False,26.32,1.68,1.42,0.121,13.38,-2.84,55.27,-13.08,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,73,46.89,10.41,1468.89,31.24,0.333,False,24.66,1.554,0.74,0.104,8.47,-1.78,39.03,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,73,46.89,10.41,1468.89,31.24,0.333,False,24.66,1.554,0.74,0.104,8.47,-1.78,39.03,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,73,46.89,10.41,1468.89,31.24,0.333,False,24.66,1.554,0.74,0.104,8.47,-1.78,39.03,-8.72,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,73,56.45,13.45,1564.51,40.53,0.332,False,19.18,1.624,1.02,0.1,13.89,-2.03,58.55,-4.0,14,19.2,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,72,54.92,12.19,1549.22,36.8,0.331,False,23.61,1.606,0.97,0.102,10.9,-2.1,54.0,-4.0,16,22.2,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,78.58,18.73,1785.76,56.87,0.329,False,17.07,2.231,3.3,0.129,35.07,-3.24,145.4,-13.71,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,78.58,18.73,1785.76,56.87,0.329,False,17.07,2.231,3.3,0.129,35.07,-3.24,145.4,-13.71,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,False,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,35,51.34,12.23,1513.4,37.42,0.327,False,17.14,1.897,1.64,0.156,20.28,-2.21,40.54,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,False,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,35,51.34,12.23,1513.4,37.42,0.327,False,17.14,1.897,1.64,0.156,20.28,-2.21,40.54,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,False,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,35,51.34,12.23,1513.4,37.42,0.327,False,17.14,1.897,1.64,0.156,20.28,-2.21,40.54,-8.72,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,4.0,1.0,True,4.0,W,2021-04-14,2026-04-02,10,18.16,4.23,1181.62,13.0,0.325,False,30.0,1.865,2.36,0.175,16.96,-3.9,38.79,-4.0,6,60.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,60,76.62,18.25,1766.15,56.26,0.324,False,28.33,1.713,1.68,0.122,14.2,-3.28,67.68,-17.45,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,47,31.14,7.07,1311.43,22.04,0.32,False,31.91,1.409,0.8,0.113,8.68,-2.89,26.99,-4.0,16,34.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,True,2.0,1.0,True,8.0,W,2021-04-14,2026-04-02,6,15.2,4.91,1151.95,15.36,0.32,False,33.33,1.814,3.41,0.204,22.81,-6.29,33.64,-8.0,3,50.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,57,45.44,10.83,1454.35,33.96,0.319,False,26.32,1.603,0.93,0.116,9.37,-2.09,36.84,-8.0,1,1.8,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,60,61.64,14.69,1616.36,45.98,0.319,False,28.33,1.667,1.23,0.119,10.89,-2.58,50.76,-12.0,1,1.7,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,63.71,15.19,1637.05,47.7,0.318,False,17.07,2.109,2.38,0.124,26.52,-2.59,109.05,-10.28,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,63.71,15.19,1637.05,47.7,0.318,False,17.07,2.109,2.38,0.124,26.52,-2.59,109.05,-10.28,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,63.71,15.19,1637.05,47.7,0.318,False,17.07,2.109,2.38,0.124,26.52,-2.59,109.05,-10.28,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,73,45.92,10.95,1459.2,34.64,0.316,False,31.51,1.402,0.85,0.095,9.42,-3.09,44.08,-4.0,30,41.1,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,54,43.81,10.44,1438.1,33.58,0.311,False,22.22,1.61,1.37,0.097,16.27,-2.89,87.15,-4.0,24,44.4,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,False,True,4.0,1.0,True,12.0,W,2021-04-14,2026-04-02,6,27.74,6.99,1277.44,22.56,0.31,False,33.33,2.263,8.27,0.222,44.45,-9.82,82.99,-12.0,3,50.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,57,44.29,10.55,1442.93,34.48,0.306,False,26.32,1.59,0.91,0.114,9.37,-2.11,36.84,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,57,44.29,10.55,1442.93,34.48,0.306,False,26.32,1.59,0.91,0.114,9.37,-2.11,36.84,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,57,44.29,10.55,1442.93,34.48,0.306,False,26.32,1.59,0.91,0.114,9.37,-2.11,36.84,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,60,59.64,14.21,1596.44,46.65,0.305,False,28.33,1.651,1.22,0.117,10.89,-2.61,50.76,-13.08,0,0.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,60,59.64,14.21,1596.44,46.65,0.305,False,28.33,1.651,1.22,0.117,10.89,-2.61,50.76,-13.08,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,21.8,5.34,1218.01,17.55,0.304,False,34.15,1.417,0.63,0.111,6.22,-2.27,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,41,21.8,5.34,1218.01,17.55,0.304,False,34.15,1.417,0.63,0.111,6.22,-2.27,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,21.8,5.34,1218.01,17.55,0.304,False,34.15,1.417,0.63,0.111,6.22,-2.27,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,21.8,5.34,1218.01,17.55,0.304,False,34.15,1.417,0.63,0.111,6.22,-2.27,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,4.0,1.0,True,12.0,W,2021-04-14,2026-04-02,6,24.97,6.26,1249.71,20.67,0.303,False,33.33,2.162,7.61,0.213,42.47,-9.82,79.02,-12.0,3,50.0,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,72,45.51,10.1,1455.06,33.43,0.302,False,26.39,1.558,0.72,0.106,7.62,-1.75,36.0,-8.0,1,1.4,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,67,47.65,10.58,1476.48,36.11,0.293,False,26.87,1.519,1.07,0.094,11.63,-2.81,67.35,-4.0,27,40.3,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,58,65.96,15.71,1659.55,53.71,0.293,False,25.86,1.646,1.68,0.114,16.54,-3.51,73.69,-8.0,6,10.3,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,True,12.0,W,2021-04-14,2026-04-02,5,14.02,3.51,1140.2,12.0,0.293,False,60.0,1.874,4.19,0.199,14.99,-12.0,39.51,-12.0,2,40.0,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,72,44.36,9.85,1443.63,33.95,0.29,False,26.39,1.546,0.71,0.104,7.62,-1.77,36.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,72,44.36,9.85,1443.63,33.95,0.29,False,26.39,1.546,0.71,0.104,7.62,-1.77,36.0,-8.72,0,0.0,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,72,44.36,9.85,1443.63,33.95,0.29,False,26.39,1.546,0.71,0.104,7.62,-1.77,36.0,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,58,39.44,9.4,1394.44,32.52,0.289,False,25.86,1.542,0.81,0.108,8.95,-2.03,36.84,-4.0,7,12.1,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,3.0,1.0,False,2.0,W,2021-04-14,2026-04-02,6,28.03,6.73,1280.27,23.47,0.287,False,33.33,2.234,8.88,0.223,48.23,-10.79,87.9,-19.42,0,0.0,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,2.0,1.0,True,8.0,W,2021-04-14,2026-04-02,6,14.73,4.39,1147.26,15.36,0.286,False,50.0,1.762,3.05,0.223,14.09,-8.0,20.38,-8.0,3,50.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,True,True,2.0,1.0,True,12.0,W,2021-04-14,2026-04-02,6,17.71,4.25,1177.11,14.95,0.284,False,33.33,1.865,5.19,0.19,33.58,-9.0,58.6,-12.0,2,33.3,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,36.43,8.92,1364.28,31.4,0.284,False,34.15,1.437,1.29,0.116,12.44,-4.49,35.99,-12.0,1,2.4,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,2.0,1.0,True,4.0,W,2021-04-14,2026-04-02,5,14.32,4.27,1143.23,15.07,0.283,False,20.0,2.163,3.72,0.215,34.6,-4.0,34.6,-4.0,4,80.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,29.16,7.14,1291.62,25.42,0.281,False,34.15,1.417,0.94,0.111,9.33,-3.41,26.99,-10.28,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,29.16,7.14,1291.62,25.42,0.281,False,34.15,1.417,0.94,0.111,9.33,-3.41,26.99,-10.28,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,29.16,7.14,1291.62,25.42,0.281,False,34.15,1.417,0.94,0.111,9.33,-3.41,26.99,-10.28,0,0.0,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,4.0,1.0,True,15.0,W,2021-04-14,2026-04-02,6,25.99,7.74,1259.94,27.75,0.279,False,50.0,1.879,6.59,0.246,28.19,-15.0,40.76,-15.0,3,50.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,86,45.74,10.16,1457.44,36.48,0.278,False,31.4,1.354,0.65,0.095,7.9,-2.67,26.99,-8.0,3,3.5,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,61,67.29,16.03,1672.88,57.73,0.278,False,26.23,1.648,1.54,0.114,14.97,-3.23,67.68,-8.0,5,8.2,VOO,2021_default,equity_quick
130,EMA,60,SMA,True,True,True,2.0,1.0,True,4.0,W,2021-04-14,2026-04-02,7,16.53,4.16,1165.32,15.07,0.276,False,28.57,2.039,2.97,0.205,20.39,-4.0,34.6,-4.0,5,71.4,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,True,4.0,1.0,True,8.0,W,2021-04-14,2026-04-02,7,23.57,6.21,1235.7,22.54,0.276,False,42.86,2.111,5.08,0.206,22.51,-8.0,59.54,-8.0,4,57.1,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,42.57,10.15,1425.72,36.87,0.275,False,17.07,1.906,1.46,0.113,17.97,-1.94,72.7,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,41,42.57,10.15,1425.72,36.87,0.275,False,17.07,1.906,1.46,0.113,17.97,-1.94,72.7,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,42.57,10.15,1425.72,36.87,0.275,False,17.07,1.906,1.46,0.113,17.97,-1.94,72.7,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,True,False,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,42.57,10.15,1425.72,36.87,0.275,False,17.07,1.906,1.46,0.113,17.97,-1.94,72.7,-6.85,0,0.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,60,39.8,9.48,1397.98,34.75,0.273,False,28.33,1.559,0.77,0.11,7.57,-1.92,33.84,-8.0,1,1.7,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,74,59.87,14.27,1598.7,53.52,0.267,False,17.57,1.637,1.37,0.095,20.09,-2.62,78.07,-4.0,28,37.8,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,41,19.52,4.77,1195.18,17.88,0.267,False,31.71,1.384,0.58,0.104,6.53,-2.19,18.0,-4.0,6,14.6,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,False,True,2.0,1.0,True,4.0,W,2021-04-14,2026-04-02,6,6.97,2.08,1069.71,7.84,0.265,False,33.33,1.639,1.45,0.158,11.17,-3.41,19.39,-4.0,3,50.0,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,False,True,2.0,1.0,True,4.0,W,2021-04-14,2026-04-02,6,6.97,2.08,1069.71,7.84,0.265,False,33.33,1.639,1.45,0.158,11.17,-3.41,19.39,-4.0,3,50.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,19.12,4.67,1191.19,17.64,0.265,False,31.71,1.378,0.57,0.102,6.53,-2.2,18.0,-4.9,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,41,19.12,4.67,1191.19,17.64,0.265,False,31.71,1.378,0.57,0.102,6.53,-2.2,18.0,-4.9,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,19.12,4.67,1191.19,17.64,0.265,False,31.71,1.378,0.57,0.102,6.53,-2.2,18.0,-4.9,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,19.12,4.67,1191.19,17.64,0.265,False,31.71,1.378,0.57,0.102,6.53,-2.2,18.0,-4.9,0,0.0,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,False,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,53,58.13,13.86,1581.28,52.6,0.263,False,15.09,1.963,1.8,0.105,24.25,-2.2,106.13,-4.0,10,18.9,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,86,29.82,6.62,1298.17,25.35,0.261,False,31.4,1.302,0.41,0.086,5.61,-1.97,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,86,29.82,6.62,1298.17,25.35,0.261,False,31.4,1.302,0.41,0.086,5.61,-1.97,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,86,29.82,6.62,1298.17,25.35,0.261,False,31.4,1.302,0.41,0.086,5.61,-1.97,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,86,29.82,6.62,1298.17,25.35,0.261,False,31.4,1.302,0.41,0.086,5.61,-1.97,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,60,38.7,9.22,1386.99,35.26,0.261,False,28.33,1.546,0.76,0.108,7.57,-1.94,33.84,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,60,38.7,9.22,1386.99,35.26,0.261,False,28.33,1.546,0.76,0.108,7.57,-1.94,33.84,-8.72,0,0.0,VOO,2021_default,equity_quick
130,SMA,60,SMA,True,True,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,60,38.7,9.22,1386.99,35.26,0.261,False,28.33,1.546,0.76,0.108,7.57,-1.94,33.84,-8.72,0,0.0,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,True,True,4.0,1.0,True,4.0,W,2021-04-14,2026-04-02,11,13.44,3.38,1134.36,13.0,0.26,False,27.27,1.627,1.78,0.138,16.96,-3.91,38.79,-4.0,7,63.6,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,4.0,1.0,True,4.0,W,2021-04-14,2026-04-02,9,11.28,3.36,1112.85,13.0,0.259,False,22.22,1.639,1.94,0.136,22.35,-3.9,38.79,-4.0,6,66.7,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,False,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,53,63.89,15.22,1638.9,59.24,0.257,False,13.21,1.804,1.89,0.115,32.17,-2.71,85.52,-8.0,5,9.4,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,2.0,1.0,True,4.0,W,2021-04-14,2026-04-02,7,16.53,3.85,1165.32,15.07,0.255,False,28.57,2.039,2.97,0.205,20.39,-4.0,34.6,-4.0,5,71.4,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,3.0,1.0,True,12.0,W,2021-04-14,2026-04-02,6,19.19,5.72,1191.88,22.56,0.253,False,50.0,1.762,4.57,0.223,21.14,-12.0,30.57,-12.0,3,50.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,33.78,8.27,1337.79,32.74,0.253,False,34.15,1.417,1.25,0.111,12.44,-4.55,35.99,-13.71,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,33.78,8.27,1337.79,32.74,0.253,False,34.15,1.417,1.25,0.111,12.44,-4.55,35.99,-13.71,0,0.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,True,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,69,58.23,13.88,1582.35,55.19,0.252,False,23.19,1.618,1.3,0.1,14.66,-2.74,72.0,-8.0,5,7.2,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,4.0,1.0,True,15.0,W,2021-04-14,2026-04-02,7,29.87,6.95,1298.71,27.75,0.251,False,57.14,1.948,6.09,0.248,21.91,-15.0,40.76,-15.0,3,42.9,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,75,48.67,11.63,1486.7,46.7,0.249,False,16.0,1.585,1.27,0.087,21.58,-2.59,78.07,-4.0,30,40.0,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,42,19.52,4.79,1195.24,19.41,0.247,False,30.95,1.384,0.56,0.102,6.53,-2.12,18.0,-4.0,6,14.3,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,77,33.08,7.88,1330.78,32.11,0.245,False,28.57,1.316,0.65,0.081,9.51,-2.89,35.99,-4.0,29,37.7,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,False,True,3.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,27.03,6.81,1270.26,27.75,0.245,False,60.0,2.348,8.09,0.255,23.48,-15.0,62.25,-15.0,2,40.0,VOO,2021_default,equity_quick
130,EMA,20,SMA,True,False,True,2.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,26.89,6.77,1268.94,27.75,0.244,False,60.0,2.396,8.38,0.249,23.96,-15.0,66.42,-15.0,2,40.0,VOO,2021_default,equity_quick
100,SMA,20,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,86,52.56,11.67,1525.63,48.2,0.242,False,31.4,1.361,0.85,0.095,10.19,-3.43,35.99,-12.0,2,2.3,VOO,2021_default,equity_quick
100,EMA,20,SMA,True,True,True,4.0,1.0,True,4.0,W,2021-04-14,2026-04-02,11,13.44,3.13,1134.36,13.0,0.241,False,27.27,1.627,1.78,0.138,16.96,-3.91,38.79,-4.0,7,63.6,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,40,26.36,6.47,1263.55,26.81,0.241,False,32.5,1.396,0.9,0.106,9.8,-3.38,26.99,-8.0,2,5.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,40,18.9,4.64,1188.97,19.33,0.24,False,32.5,1.376,0.58,0.102,6.53,-2.29,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,40,18.9,4.64,1188.97,19.33,0.24,False,32.5,1.376,0.58,0.102,6.53,-2.29,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,40,18.9,4.64,1188.97,19.33,0.24,False,32.5,1.376,0.58,0.102,6.53,-2.29,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,40,18.9,4.64,1188.97,19.33,0.24,False,32.5,1.376,0.58,0.102,6.53,-2.29,18.0,-6.85,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,25.05,6.12,1250.49,25.49,0.24,False,31.71,1.378,0.85,0.102,9.8,-3.3,26.99,-7.36,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,25.05,6.12,1250.49,25.49,0.24,False,31.71,1.378,0.85,0.102,9.8,-3.3,26.99,-7.36,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,25.05,6.12,1250.49,25.49,0.24,False,31.71,1.378,0.85,0.102,9.8,-3.3,26.99,-7.36,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,False,3.0,1.0,True,8.0,W,2021-04-14,2026-04-02,5,17.07,4.1,1170.69,17.32,0.237,False,40.0,1.99,4.75,0.221,23.89,-8.0,41.59,-8.0,3,60.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,True,False,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,35,57.5,13.7,1574.98,58.01,0.236,False,14.29,1.896,2.65,0.135,39.33,-3.46,81.07,-8.0,6,17.1,VOO,2021_default,equity_quick
160,SMA,20,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,84,33.72,8.04,1337.24,34.28,0.235,False,26.19,1.326,0.54,0.082,8.31,-2.22,26.99,-4.0,18,21.4,VOO,2021_default,equity_quick
