slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,atr_sl_enable,atr_sl_len,atr_sl_mult,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,SMA,44,SMA,True,True,True,2.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,92,612.99,125.64,7129.93,48.96,2.566,False,21.74,2.236,3.82,0.17,31.81,-3.95,111.92,-6.0,32,34.8,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,135,740.91,150.01,8409.11,58.62,2.559,False,17.04,2.233,3.38,0.135,35.93,-3.3,168.37,-4.0,81,60.0,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,93,733.54,148.52,8335.38,58.15,2.554,False,20.43,2.105,4.26,0.178,39.7,-4.84,104.41,-6.0,45,48.4,BTC-USD,2021_default,btc_quick
130,SMA,60,SMA,True,True,True,3.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,68,848.44,173.42,9484.42,68.67,2.525,False,26.47,2.199,7.27,0.203,50.35,-8.24,156.61,-12.0,23,33.8,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,3.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,737.84,150.81,8378.39,60.34,2.499,False,26.17,2.045,4.44,0.156,33.19,-5.75,168.37,-12.0,21,19.6,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,940.95,192.86,10409.51,77.98,2.473,False,21.52,2.323,7.67,0.183,62.63,-7.39,201.61,-12.0,22,27.8,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,2.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,594.22,121.45,6942.19,49.32,2.463,False,26.17,1.977,3.17,0.161,24.54,-4.4,112.25,-9.0,18,16.8,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,119,628.26,128.77,7282.61,52.4,2.457,False,18.49,2.115,2.86,0.153,29.35,-3.15,108.55,-4.0,66,55.5,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,4.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,825.79,168.79,9257.93,68.86,2.451,False,24.3,2.071,5.99,0.157,47.7,-7.39,224.49,-12.0,34,31.8,BTC-USD,2021_default,btc_quick
100,SMA,44,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,729.17,147.63,8291.73,60.42,2.443,False,22.43,2.012,4.04,0.164,35.77,-5.14,111.92,-9.0,27,25.2,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,3.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,93,884.08,179.0,9840.75,73.27,2.443,False,21.51,2.117,5.92,0.175,52.14,-6.75,156.61,-9.0,41,44.1,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,92,570.98,117.03,6709.81,47.92,2.442,False,23.91,2.186,3.75,0.168,28.89,-4.15,111.92,-12.0,8,8.7,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,802.0,164.38,9020.01,67.92,2.42,False,21.52,2.302,5.77,0.183,47.42,-5.65,151.21,-9.0,22,27.8,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,2.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,564.95,115.47,6649.54,47.91,2.41,False,26.17,2.023,3.06,0.159,23.09,-4.05,112.25,-9.0,15,14.0,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,135,747.74,151.39,8477.44,63.33,2.39,False,15.56,2.15,3.51,0.137,42.23,-3.62,168.37,-4.0,97,71.9,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,79,590.77,121.09,6907.72,51.31,2.36,False,18.99,2.397,3.95,0.189,35.73,-3.49,100.8,-4.0,49,62.0,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,639.1,130.63,7391.0,59.24,2.205,False,26.17,2.047,4.25,0.151,31.74,-5.5,168.37,-12.0,21,19.6,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,79,531.65,108.97,6316.5,49.62,2.196,False,18.99,2.378,3.81,0.183,34.66,-3.42,100.8,-4.0,46,58.2,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,92,531.25,108.89,6312.48,49.84,2.185,False,23.91,2.084,3.78,0.165,30.41,-4.59,111.92,-12.0,9,9.8,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,511.65,104.58,6116.48,49.0,2.134,False,26.17,1.918,3.07,0.155,24.54,-4.53,112.25,-12.0,10,9.3,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,135,600.49,121.58,7004.95,57.98,2.097,False,17.04,2.213,3.2,0.129,34.24,-3.18,168.37,-4.0,78,57.8,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,119,511.24,104.79,6112.35,50.73,2.066,False,18.49,2.072,2.67,0.145,27.89,-3.05,108.55,-4.0,63,52.9,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,107,533.86,109.12,6338.62,54.43,2.005,False,24.3,1.855,3.34,0.157,29.81,-5.16,112.25,-9.0,28,26.2,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,619.37,126.95,7193.65,64.31,1.974,False,18.49,2.066,3.85,0.141,40.37,-4.43,162.82,-6.0,57,47.9,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,572.29,115.87,6722.85,59.07,1.961,False,23.66,2.034,3.79,0.17,31.54,-4.81,104.41,-12.0,7,7.5,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,3.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,730.23,147.85,8302.34,75.77,1.951,False,22.58,2.011,5.94,0.172,52.33,-7.59,156.61,-12.0,27,29.0,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,661.93,134.02,7619.27,69.31,1.934,False,22.58,2.124,5.33,0.164,44.58,-6.12,156.61,-12.0,18,19.4,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,628.21,128.76,7282.13,67.7,1.902,False,17.65,2.017,3.99,0.143,44.79,-4.76,162.82,-6.0,67,56.3,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,134,560.17,113.41,6601.66,59.83,1.896,False,21.64,1.878,2.73,0.139,26.96,-3.96,112.25,-6.0,50,37.3,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,632.56,128.07,7325.56,67.7,1.892,False,23.66,1.918,4.41,0.175,38.93,-6.29,104.41,-12.0,16,17.2,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,439.57,89.84,5395.66,47.59,1.888,False,26.17,1.913,2.88,0.149,23.09,-4.28,112.25,-12.0,10,9.3,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,1.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,134,525.19,106.33,6251.91,56.83,1.871,False,22.39,1.911,2.63,0.136,24.61,-3.71,112.25,-6.0,42,31.3,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,3.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,591.05,120.81,6910.52,64.7,1.867,False,25.23,1.905,4.52,0.153,37.71,-6.68,168.37,-12.0,27,25.2,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,3.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,647.54,131.1,7475.38,71.61,1.831,False,22.58,2.065,5.42,0.165,46.52,-6.57,156.61,-12.0,19,20.4,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,93,559.59,113.3,6595.89,62.14,1.823,False,23.66,1.968,3.88,0.169,33.39,-5.26,104.41,-12.0,8,8.6,BTC-USD,2021_default,btc_quick
130,SMA,60,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,68,497.52,101.69,5975.2,56.0,1.816,False,26.47,2.009,5.06,0.193,38.02,-6.81,104.41,-12.0,13,19.1,BTC-USD,2021_default,btc_quick
130,SMA,60,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,68,507.72,103.77,6077.2,57.94,1.791,False,25.0,2.056,5.0,0.193,38.98,-6.32,104.41,-9.0,25,36.8,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,4.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,135,687.04,139.1,7870.37,77.73,1.789,False,20.74,2.089,5.09,0.136,47.08,-5.9,224.49,-9.0,51,37.8,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,107,455.56,93.11,5555.59,52.54,1.772,False,18.69,2.17,3.13,0.137,31.09,-3.29,168.37,-4.0,64,59.8,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,108,469.08,95.88,5690.8,55.04,1.742,False,15.74,2.119,3.28,0.138,39.5,-3.48,168.37,-4.0,72,66.7,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,4.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,135,652.4,132.09,7523.99,76.2,1.733,False,20.74,2.123,4.99,0.134,45.5,-5.61,224.49,-9.0,46,34.1,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,93,494.15,100.05,5941.51,59.17,1.691,False,22.58,1.994,3.64,0.163,32.3,-4.72,104.41,-9.0,14,15.1,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,93,501.15,101.47,6011.48,61.6,1.647,False,22.58,1.945,3.76,0.164,34.24,-5.13,104.41,-9.0,21,22.6,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,603.41,123.68,7034.06,78.04,1.585,False,18.99,2.175,7.11,0.17,69.32,-7.47,201.61,-9.0,43,54.4,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,92,454.1,93.07,5540.98,59.17,1.573,False,23.91,1.924,4.02,0.16,34.98,-5.71,111.92,-12.0,15,16.3,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,79,406.21,83.26,5062.06,53.01,1.571,False,16.46,2.161,3.59,0.169,40.59,-3.7,100.8,-4.0,56,70.9,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,134,541.96,109.73,6419.62,71.03,1.545,False,22.39,1.914,3.79,0.132,35.44,-5.34,168.37,-9.0,40,29.9,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,539.95,110.67,6399.55,71.88,1.54,False,20.17,2.105,4.89,0.136,46.2,-5.54,217.1,-9.0,40,33.6,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,546.22,111.96,6462.22,73.78,1.518,False,20.17,2.066,4.96,0.137,47.66,-5.83,217.1,-9.0,43,36.1,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,492.28,100.9,5922.83,66.5,1.517,False,16.46,2.167,5.15,0.164,58.11,-5.28,151.21,-6.0,51,64.6,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,134,513.71,104.01,6137.09,69.03,1.507,False,22.39,1.943,3.69,0.13,33.97,-5.04,168.37,-9.0,35,26.1,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,107,404.49,82.67,5044.89,54.93,1.505,False,25.23,1.771,3.16,0.147,28.74,-5.48,112.25,-12.0,16,15.0,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,4.0,1.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,561.44,115.08,6614.42,79.75,1.443,False,17.72,2.379,5.54,0.161,53.92,-4.88,192.52,-6.0,40,50.6,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,134,427.55,86.57,5275.54,60.52,1.43,False,20.15,1.764,2.68,0.131,30.71,-4.39,112.25,-6.0,59,44.0,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,2.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,92,369.9,75.82,4699.01,53.81,1.409,False,19.57,2.008,3.54,0.149,36.03,-4.37,111.92,-6.0,43,46.7,BTC-USD,2021_default,btc_quick
130,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,107,352.89,72.13,4528.94,51.25,1.408,False,18.69,2.113,2.88,0.127,29.27,-3.19,168.37,-4.0,60,56.1,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,432.38,88.62,5323.78,69.94,1.267,False,20.25,2.042,5.09,0.161,49.2,-6.12,151.21,-9.0,27,34.2,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,119,333.74,68.4,4337.37,54.89,1.246,False,15.97,1.855,2.46,0.13,33.47,-3.43,108.55,-4.0,78,65.5,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,92,353.13,72.38,4531.29,58.76,1.232,False,21.74,1.885,3.68,0.149,36.03,-5.31,111.92,-9.0,27,29.3,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,418.18,85.71,5181.81,72.17,1.188,False,21.52,2.018,5.15,0.161,47.42,-6.44,151.21,-12.0,19,24.1,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,322.54,66.11,4225.39,56.6,1.168,False,20.25,1.973,3.36,0.159,33.67,-4.33,100.8,-6.0,29,36.7,BTC-USD,2021_default,btc_quick
100,SMA,60,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,93,384.75,77.9,4847.53,67.02,1.162,False,21.51,1.815,3.79,0.155,39.24,-5.92,104.41,-9.0,31,33.3,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,301.57,61.81,4015.72,54.6,1.132,False,21.01,1.802,2.35,0.126,25.1,-3.7,108.55,-6.0,37,31.1,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,377.7,76.47,4777.0,69.22,1.105,False,23.13,1.668,2.84,0.131,30.67,-5.53,112.25,-12.0,21,15.7,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,386.03,79.12,4860.29,73.93,1.07,False,21.52,1.952,5.17,0.16,49.23,-6.92,151.21,-12.0,20,25.3,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,134,400.64,81.12,5006.38,76.0,1.067,False,20.9,1.79,3.8,0.129,41.22,-6.08,168.37,-9.0,53,39.6,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,307.14,62.95,4071.42,59.27,1.062,False,22.78,1.877,3.46,0.158,32.49,-5.11,100.8,-12.0,8,10.1,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,409.17,83.87,5091.66,79.23,1.058,False,18.49,1.93,4.97,0.135,55.78,-6.55,217.1,-9.0,55,46.2,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,4.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,401.14,81.22,5011.44,77.12,1.053,False,22.39,1.983,4.81,0.128,43.33,-6.3,224.49,-12.0,34,25.4,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,4.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,410.81,83.17,5108.07,78.95,1.053,False,22.39,1.952,4.89,0.129,44.8,-6.62,224.49,-12.0,35,26.1,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,304.27,61.61,4042.75,60.11,1.025,False,23.13,1.71,2.4,0.121,24.96,-4.39,112.25,-12.0,13,9.7,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,298.89,61.26,3988.92,60.55,1.012,False,21.52,1.874,3.41,0.156,34.02,-4.98,100.8,-9.0,16,20.3,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,312.07,63.18,4120.7,63.3,0.998,False,23.13,1.683,2.48,0.123,26.39,-4.72,112.25,-12.0,14,10.4,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,134,287.91,58.29,3879.07,61.8,0.943,False,22.39,1.682,2.37,0.119,26.08,-4.47,112.25,-9.0,25,18.7,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,298.01,61.08,3980.08,65.36,0.935,False,21.01,1.848,3.36,0.123,34.86,-5.02,162.82,-9.0,32,26.9,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,79,281.88,57.78,3818.8,61.84,0.934,False,22.78,1.806,3.48,0.155,34.19,-5.59,100.8,-12.0,9,11.4,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,134,270.84,54.84,3708.35,59.17,0.927,False,22.39,1.701,2.27,0.116,24.61,-4.17,112.25,-9.0,20,14.9,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,301.91,61.88,4019.06,67.7,0.914,False,21.01,1.818,3.43,0.124,36.25,-5.3,162.82,-9.0,35,29.4,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,2.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,329.72,66.76,4297.16,76.09,0.877,False,22.39,1.739,3.79,0.127,39.86,-6.61,168.37,-12.0,32,23.9,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,92,295.15,60.5,3951.55,72.28,0.837,False,16.3,2.111,3.12,0.132,36.31,-3.35,167.89,-4.0,58,63.0,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,233.04,47.77,3330.41,58.55,0.816,False,19.33,1.698,2.24,0.118,28.22,-3.98,108.55,-6.0,45,37.8,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,119,237.14,48.6,3371.36,62.49,0.778,False,18.49,1.676,2.38,0.12,31.88,-4.31,108.55,-6.0,55,46.2,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,263.67,53.38,3636.66,69.02,0.774,False,22.39,1.787,3.35,0.117,33.97,-5.48,168.37,-12.0,24,17.9,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,3.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,134,270.68,54.8,3706.79,71.5,0.767,False,22.39,1.762,3.43,0.119,35.44,-5.8,168.37,-12.0,25,18.7,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,222.08,45.52,3220.82,59.57,0.764,False,18.99,1.811,3.04,0.142,35.73,-4.63,100.8,-6.0,36,45.6,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,92,238.29,48.84,3382.88,71.27,0.685,False,16.3,2.05,2.88,0.124,34.43,-3.27,167.89,-4.0,56,60.9,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,231.45,47.44,3314.54,75.19,0.631,False,21.01,1.891,4.42,0.122,44.61,-6.27,217.1,-12.0,31,26.1,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,223.94,45.9,3239.36,75.4,0.609,False,18.99,1.805,4.59,0.143,54.13,-7.03,151.21,-9.0,38,48.1,BTC-USD,2021_default,btc_quick
100,SMA,30,SMA,True,True,True,2.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,134,202.51,41.0,3025.12,68.35,0.6,False,20.9,1.575,2.38,0.113,31.19,-5.23,112.25,-9.0,38,28.4,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,223.72,45.85,3237.17,77.81,0.589,False,21.01,1.856,4.46,0.122,46.01,-6.59,217.1,-12.0,32,26.9,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,216.67,44.41,3166.66,77.17,0.576,False,19.33,1.705,3.44,0.12,43.03,-6.05,162.82,-9.0,47,39.5,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,79,159.29,32.65,2592.85,69.91,0.467,False,15.19,1.841,2.6,0.123,37.52,-3.65,144.39,-4.0,57,72.2,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,127.49,26.13,2274.86,58.02,0.45,False,21.01,1.568,1.91,0.101,25.1,-4.26,108.55,-9.0,20,16.8,BTC-USD,2021_default,btc_quick
160,SMA,44,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,92,167.88,34.41,2678.82,76.92,0.447,False,13.04,1.902,2.85,0.115,46.14,-3.64,167.89,-4.0,69,75.0,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,79,135.43,27.76,2354.34,63.04,0.44,False,20.25,1.627,2.73,0.125,34.97,-5.46,100.8,-9.0,21,26.6,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,9.0,False,14,2.5,D,2021-04-14,2026-04-03,119,129.71,26.59,2297.14,62.46,0.426,False,21.01,1.55,1.98,0.103,26.49,-4.54,108.55,-9.0,23,19.3,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,2021-04-14,2026-04-03,79,137.09,28.1,2370.94,68.75,0.409,False,15.19,1.812,2.46,0.117,36.18,-3.58,144.39,-4.0,54,68.4,BTC-USD,2021_default,btc_quick
160,SMA,60,SMA,True,True,True,2.0,2.0,True,6.0,False,14,2.5,D,2021-04-14,2026-04-03,79,111.34,22.82,2113.4,63.48,0.359,False,16.46,1.614,2.54,0.118,40.59,-4.95,100.8,-6.0,46,58.2,BTC-USD,2021_default,btc_quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,2021-04-14,2026-04-03,119,91.52,18.76,1915.16,55.7,0.337,False,21.85,1.508,1.79,0.094,24.38,-4.52,108.55,-12.0,13,10.9,BTC-USD,2021_default,btc_quick
