slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
130,SMA,60,SMA,True,True,3.0,1.0,False,2.0,2014-09-17,2026-04-03,128,6053121.42,560573.68,60532214.24,62.78,8929.083,False,33.59,6.026,25.63,0.203,91.46,-7.68,1161.6,-32.04,0,0.0,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,2.0,True,9.0,2014-09-17,2026-04-03,205,5754916.24,532957.19,57550162.36,60.91,8750.533,False,26.83,3.47,11.65,0.214,61.0,-6.45,464.34,-9.0,83,40.5,BTC-USD,full,quick
130,SMA,44,SMA,True,True,2.0,1.25,True,9.0,2014-09-17,2026-04-03,152,3760240.08,348232.17,37603400.83,40.4,8619.15,False,31.58,5.278,13.59,0.238,53.11,-4.64,416.67,-9.0,29,19.1,BTC-USD,full,quick
130,SMA,44,SMA,True,True,4.0,2.0,True,12.0,2014-09-17,2026-04-03,152,6165957.26,571023.3,61660572.6,67.59,8448.615,False,28.29,4.596,19.8,0.217,89.44,-7.68,715.19,-12.0,48,31.6,BTC-USD,full,quick
160,SMA,60,SMA,True,True,4.0,1.25,True,9.0,2014-09-17,2026-04-03,137,6582889.92,609635.03,65829899.22,73.16,8332.572,False,26.28,6.103,25.67,0.176,116.82,-6.82,1548.8,-9.0,57,41.6,BTC-USD,full,quick
100,SMA,60,SMA,True,True,3.0,1.0,False,2.0,2014-09-17,2026-04-03,187,6586675.29,595049.01,65867752.89,72.22,8239.498,False,29.41,5.143,18.08,0.167,76.32,-6.18,1215.78,-34.5,0,0.0,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,1.25,True,12.0,2014-09-17,2026-04-03,205,5771655.56,534507.4,57717555.55,65.91,8109.926,False,29.27,3.526,11.7,0.214,55.81,-6.55,464.34,-12.0,47,22.9,BTC-USD,full,quick
160,SMA,60,SMA,True,True,4.0,1.0,True,6.0,2014-09-17,2026-04-03,137,6977763.77,646203.91,69778637.73,79.75,8102.995,False,24.82,7.569,24.85,0.171,115.35,-5.03,1548.8,-6.0,70,51.1,BTC-USD,full,quick
130,SMA,44,SMA,True,True,2.0,2.0,True,12.0,2014-09-17,2026-04-03,152,4402261.08,407689.11,44023610.81,50.75,8033.725,False,32.24,4.534,14.13,0.244,56.23,-5.9,416.67,-12.0,27,17.8,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,1.0,True,9.0,2014-09-17,2026-04-03,205,4753010.61,440171.69,47531106.14,55.31,7957.836,False,28.29,3.785,11.25,0.209,54.04,-5.63,464.34,-9.0,64,31.2,BTC-USD,full,quick
130,SMA,60,SMA,True,True,3.0,2.0,False,2.0,2014-09-17,2026-04-03,128,6364768.75,589435.04,63648687.52,74.66,7894.707,False,33.59,5.165,26.34,0.208,97.23,-9.52,1161.6,-42.36,0,0.0,BTC-USD,full,quick
130,SMA,44,SMA,True,True,2.0,1.0,True,9.0,2014-09-17,2026-04-03,152,3358380.36,311016.34,33584803.62,39.81,7812.337,False,32.24,5.597,13.41,0.236,50.65,-4.3,416.67,-9.0,24,15.8,BTC-USD,full,quick
130,SMA,44,SMA,True,True,4.0,1.0,True,12.0,2014-09-17,2026-04-03,152,5599835.94,518595.35,55999359.36,66.39,7811.555,False,29.61,5.203,19.27,0.213,80.59,-6.51,715.19,-12.0,39,25.7,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,1.0,False,2.0,2014-09-17,2026-04-03,160,4042272.77,374350.95,40423727.7,49.04,7634.191,False,31.25,4.971,12.8,0.237,51.29,-4.69,416.67,-19.57,0,0.0,BTC-USD,full,quick
130,SMA,44,SMA,True,True,2.0,1.0,True,12.0,2014-09-17,2026-04-03,152,3998069.17,370257.29,39981691.67,49.1,7540.995,False,33.55,5.42,13.61,0.239,49.72,-4.63,416.67,-12.0,18,11.8,BTC-USD,full,quick
100,SMA,44,SMA,True,True,2.0,1.0,False,2.0,2014-09-17,2026-04-03,214,4110743.56,371370.04,41108435.56,52.79,7034.828,False,28.5,4.278,10.64,0.195,48.72,-4.54,512.14,-23.0,0,0.0,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,1.0,True,12.0,2014-09-17,2026-04-03,205,4849974.52,449151.42,48500745.16,64.14,7002.383,False,29.27,3.603,11.54,0.212,54.58,-6.27,464.34,-12.0,45,22.0,BTC-USD,full,quick
160,SMA,44,SMA,True,True,2.0,1.25,False,2.0,2014-09-17,2026-04-03,160,3885093.21,359794.7,38851932.07,51.42,6997.25,False,31.25,4.654,12.88,0.237,52.5,-5.13,416.67,-19.57,0,0.0,BTC-USD,full,quick
160,SMA,30,SMA,True,True,4.0,1.25,True,9.0,2014-09-17,2026-04-03,215,5323215.7,492977.82,53233156.98,73.78,6682.179,False,25.12,3.427,11.48,0.213,64.55,-6.32,443.47,-9.0,85,39.5,BTC-USD,full,quick
100,SMA,60,SMA,True,True,3.0,1.25,False,2.0,2014-09-17,2026-04-03,187,5379296.82,485972.83,53793968.18,74.3,6540.372,False,29.41,4.812,18.08,0.167,77.6,-6.72,1215.78,-34.5,0,0.0,BTC-USD,full,quick
160,SMA,30,SMA,True,True,4.0,1.25,True,12.0,2014-09-17,2026-04-03,215,5466047.71,506205.36,54661477.09,77.81,6505.32,False,26.05,3.374,12.96,0.207,70.7,-7.38,466.73,-12.0,68,31.6,BTC-USD,full,quick
160,SMA,30,SMA,True,True,4.0,1.0,True,12.0,2014-09-17,2026-04-03,215,5327013.75,493329.56,53271137.46,76.29,6466.757,False,26.05,3.459,12.88,0.207,69.54,-7.08,466.73,-12.0,66,30.7,BTC-USD,full,quick
130,SMA,44,SMA,True,True,2.0,2.0,True,9.0,2014-09-17,2026-04-03,152,2990035.65,276904.29,29901356.53,43.01,6438.205,False,29.61,4.596,13.76,0.238,59.41,-5.44,416.67,-9.0,41,27.0,BTC-USD,full,quick
160,SMA,60,SMA,True,True,4.0,2.0,True,9.0,2014-09-17,2026-04-03,137,5250083.14,486205.09,52501831.35,78.04,6230.311,False,24.82,5.54,25.72,0.176,126.45,-7.53,1548.8,-9.0,71,51.8,BTC-USD,full,quick
130,SMA,44,SMA,True,False,4.0,1.0,False,2.0,2014-09-17,2026-04-03,60,4920793.14,474727.86,49208931.43,77.54,6122.508,False,36.67,10.116,50.37,0.318,152.43,-8.72,833.35,-33.49,0,0.0,BTC-USD,full,quick
130,SMA,44,SMA,True,False,4.0,1.25,False,2.0,2014-09-17,2026-04-03,60,4920793.14,474727.86,49208931.43,77.54,6122.508,False,36.67,10.116,50.37,0.318,152.43,-8.72,833.35,-33.49,0,0.0,BTC-USD,full,quick
130,SMA,44,SMA,True,False,4.0,2.0,False,2.0,2014-09-17,2026-04-03,60,4920793.14,474727.86,49208931.43,77.54,6122.508,False,36.67,10.116,50.37,0.318,152.43,-8.72,833.35,-33.49,0,0.0,BTC-USD,full,quick
160,SMA,30,SMA,True,True,4.0,1.0,True,9.0,2014-09-17,2026-04-03,215,4654983.56,431093.5,46550835.59,71.88,5997.572,False,25.12,3.493,11.36,0.211,63.35,-6.08,443.47,-9.0,80,37.2,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,1.25,True,9.0,2014-09-17,2026-04-03,128,3871795.04,358563.17,38718950.39,60.77,5899.964,False,28.91,6.384,25.89,0.172,106.22,-6.76,1548.8,-9.0,50,39.1,BTC-USD,full,quick
160,SMA,44,SMA,True,True,3.0,2.0,True,12.0,2014-09-17,2026-04-03,160,4144996.3,383864.07,41450963.04,66.95,5733.929,False,26.88,4.291,17.19,0.214,83.38,-7.14,625.01,-12.0,43,26.9,BTC-USD,full,quick
100,SMA,44,SMA,True,True,2.0,1.25,False,2.0,2014-09-17,2026-04-03,214,3547291.62,320467.04,35473916.15,56.57,5664.986,False,28.5,3.987,10.67,0.195,49.96,-5.0,512.14,-23.0,0,0.0,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,1.0,True,9.0,2014-09-17,2026-04-03,128,3525548.26,326497.59,35256482.56,59.48,5489.438,False,28.91,6.692,25.7,0.171,104.54,-6.35,1548.8,-9.0,44,34.4,BTC-USD,full,quick
160,SMA,60,SMA,True,True,4.0,1.0,False,2.0,2014-09-17,2026-04-03,137,4449896.8,412100.61,44499968.04,79.67,5172.493,False,30.66,5.401,29.54,0.188,118.25,-9.68,1548.8,-42.72,0,0.0,BTC-USD,full,quick
130,SMA,60,SMA,True,True,3.0,1.25,True,9.0,2014-09-17,2026-04-03,128,3164946.39,293102.6,31650463.86,57.67,5082.369,False,29.69,6.005,22.32,0.189,90.19,-6.34,1161.6,-9.0,44,34.4,BTC-USD,full,quick
100,SMA,30,SMA,True,True,4.0,1.0,True,12.0,2014-09-17,2026-04-03,263,4296733.74,388172.64,42968337.38,77.12,5033.129,False,26.24,3.301,11.32,0.181,61.92,-6.67,547.99,-12.0,70,26.6,BTC-USD,full,quick
160,SMA,30,SMA,True,True,4.0,2.0,True,9.0,2014-09-17,2026-04-03,215,4215128.99,390358.99,42152289.9,79.23,4926.628,False,23.72,3.206,11.57,0.213,70.91,-6.88,443.47,-9.0,100,46.5,BTC-USD,full,quick
130,SMA,30,SMA,True,True,3.0,2.0,True,6.0,2014-09-17,2026-04-03,205,2833015.9,262362.84,28331158.95,54.51,4812.911,False,24.39,3.725,10.33,0.204,57.92,-5.02,464.34,-6.0,114,55.6,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,2.0,True,9.0,2014-09-17,2026-04-03,128,3370248.48,312115.43,33703484.8,64.96,4804.951,False,26.56,5.78,26.13,0.173,118.93,-7.44,1548.8,-9.0,64,50.0,BTC-USD,full,quick
130,SMA,60,SMA,True,True,3.0,1.0,True,9.0,2014-09-17,2026-04-03,128,2881910.01,266890.88,28820100.12,56.27,4742.911,False,29.69,6.312,22.13,0.187,88.56,-5.92,1161.6,-9.0,38,29.7,BTC-USD,full,quick
130,SMA,60,SMA,True,True,4.0,2.0,True,4.0,2014-09-17,2026-04-03,129,2194897.99,203267.37,21949979.85,43.53,4669.306,False,20.16,8.719,23.54,0.161,131.95,-3.82,1548.8,-4.0,94,72.9,BTC-USD,full,quick
160,SMA,44,SMA,True,True,3.0,1.25,True,12.0,2014-09-17,2026-04-03,160,3353647.95,310578.07,33537479.52,67.31,4614.283,False,26.88,4.65,16.69,0.209,79.13,-6.25,625.01,-12.0,35,21.9,BTC-USD,full,quick
100,SMA,30,SMA,True,True,4.0,1.25,True,12.0,2014-09-17,2026-04-03,263,4012951.7,362535.4,40130516.95,78.95,4591.672,False,26.24,3.188,11.37,0.182,63.12,-7.04,547.99,-12.0,75,28.5,BTC-USD,full,quick
160,SMA,60,SMA,True,True,3.0,1.0,True,6.0,2014-09-17,2026-04-03,137,2910325.26,269522.39,29104252.63,60.19,4478.231,False,26.28,6.495,19.55,0.178,87.93,-4.82,1161.6,-6.0,62,45.3,BTC-USD,full,quick
160,SMA,60,SMA,True,True,3.0,1.25,True,12.0,2014-09-17,2026-04-03,137,3550551.74,328813.14,35506517.42,73.93,4447.873,False,28.47,5.328,22.45,0.19,97.08,-7.25,1161.6,-12.0,36,26.3,BTC-USD,full,quick
160,SMA,60,SMA,True,True,3.0,1.0,True,12.0,2014-09-17,2026-04-03,137,3420667.32,316784.67,34207673.24,72.17,4389.435,False,28.47,5.544,22.33,0.189,95.69,-6.87,1161.6,-12.0,35,25.5,BTC-USD,full,quick
160,SMA,44,SMA,True,True,3.0,1.0,True,12.0,2014-09-17,2026-04-03,160,3103945.68,287453.39,31040456.78,67.19,4278.444,False,26.88,4.818,16.55,0.208,77.71,-5.93,625.01,-12.0,34,21.2,BTC-USD,full,quick
130,SMA,44,SMA,True,True,4.0,1.25,True,9.0,2014-09-17,2026-04-03,152,2695200.65,249599.91,26953006.5,58.78,4246.007,False,28.29,4.874,16.51,0.207,73.44,-5.94,715.19,-9.0,52,34.2,BTC-USD,full,quick
160,SMA,30,SMA,True,True,3.0,1.0,True,6.0,2014-09-17,2026-04-03,215,2751002.8,254767.69,27511027.98,60.91,4182.591,False,25.12,3.654,8.89,0.22,48.72,-4.47,332.6,-6.0,96,44.7,BTC-USD,full,quick
130,SMA,30,SMA,True,True,4.0,2.0,True,6.0,2014-09-17,2026-04-03,206,2669387.47,247209.37,26694874.68,59.74,4137.839,False,22.33,3.652,10.64,0.207,65.62,-5.17,443.47,-6.0,125,60.7,BTC-USD,full,quick
160,SMA,44,SMA,True,True,4.0,2.0,True,12.0,2014-09-17,2026-04-03,160,3115355.5,288510.04,31154554.97,69.79,4134.039,False,26.25,4.088,17.87,0.212,90.11,-7.84,715.19,-12.0,52,32.5,BTC-USD,full,quick
