slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,29,290.16,65.1,3901.65,25.44,2.559,False,31.03,3.455,7.67,0.253,34.79,-4.53,111.92,-12.0,3,10.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,29,290.16,65.1,3901.65,25.44,2.559,False,31.03,3.455,7.67,0.253,34.79,-4.53,111.92,-12.0,3,10.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,29,290.16,65.1,3901.65,25.44,2.559,False,31.03,3.455,7.67,0.253,34.79,-4.53,111.92,-12.0,3,10.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,93,733.54,148.52,8335.38,58.15,2.554,False,20.43,2.105,4.26,0.178,39.7,-4.84,104.41,-6.0,45,48.4,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,68,848.44,173.42,9484.42,68.67,2.525,False,26.47,2.199,7.27,0.203,50.35,-8.24,156.61,-12.0,23,33.8,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,30,276.37,62.39,3763.66,24.75,2.52,False,16.67,3.809,9.08,0.214,73.88,-3.88,167.89,-4.0,24,80.0,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,30,276.37,62.39,3763.66,24.75,2.52,False,16.67,3.809,9.08,0.214,73.88,-3.88,167.89,-4.0,24,80.0,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,30,276.37,62.39,3763.66,24.75,2.52,False,16.67,3.809,9.08,0.214,73.88,-3.88,167.89,-4.0,24,80.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,107,737.84,150.81,8378.39,60.34,2.499,False,26.17,2.045,4.44,0.156,33.19,-5.75,168.37,-12.0,21,19.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,79,940.95,192.86,10409.51,77.98,2.473,False,21.52,2.323,7.67,0.183,62.63,-7.39,201.61,-12.0,22,27.8,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,107,594.22,121.45,6942.19,49.32,2.463,False,26.17,1.977,3.17,0.161,24.54,-4.4,112.25,-9.0,18,16.8,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,119,628.26,128.77,7282.61,52.4,2.457,False,18.49,2.115,2.86,0.153,29.35,-3.15,108.55,-4.0,66,55.5,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,107,825.79,168.79,9257.93,68.86,2.451,False,24.3,2.071,5.99,0.157,47.7,-7.39,224.49,-12.0,34,31.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,26,413.72,98.12,5137.2,40.12,2.446,False,30.77,3.923,12.39,0.25,54.05,-6.12,223.85,-16.71,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,26,413.72,98.12,5137.2,40.12,2.446,False,30.77,3.923,12.39,0.25,54.05,-6.12,223.85,-16.71,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,26,413.72,98.12,5137.2,40.12,2.446,False,30.77,3.923,12.39,0.25,54.05,-6.12,223.85,-16.71,0,0.0,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,107,729.17,147.63,8291.73,60.42,2.443,False,22.43,2.012,4.04,0.164,35.77,-5.14,111.92,-9.0,27,25.2,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,93,884.08,179.0,9840.75,73.27,2.443,False,21.51,2.117,5.92,0.175,52.14,-6.75,156.61,-9.0,41,44.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,92,570.98,117.03,6709.81,47.92,2.442,False,23.91,2.186,3.75,0.168,28.89,-4.15,111.92,-12.0,8,8.7,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,107,583.39,119.24,6833.88,49.14,2.426,False,27.1,1.976,3.18,0.161,23.76,-4.47,112.25,-17.36,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,107,772.34,157.86,8723.36,65.1,2.425,False,27.1,1.97,4.85,0.162,36.34,-6.86,168.37,-26.05,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,79,802.0,164.38,9020.01,67.92,2.42,False,21.52,2.302,5.77,0.183,47.42,-5.65,151.21,-9.0,22,27.8,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,107,564.95,115.47,6649.54,47.91,2.41,False,26.17,2.023,3.06,0.159,23.09,-4.05,112.25,-9.0,15,14.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,135,747.74,151.39,8477.44,63.33,2.39,False,15.56,2.15,3.51,0.137,42.23,-3.62,168.37,-4.0,97,71.9,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,27,414.94,93.09,5149.4,39.04,2.384,False,18.52,3.766,13.52,0.243,99.43,-6.0,208.81,-6.0,22,81.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,27,414.94,93.09,5149.4,39.04,2.384,False,18.52,3.766,13.52,0.243,99.43,-6.0,208.81,-6.0,22,81.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,27,414.94,93.09,5149.4,39.04,2.384,False,18.52,3.766,13.52,0.243,99.43,-6.0,208.81,-6.0,22,81.5,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,79,590.77,121.09,6907.72,51.31,2.36,False,18.99,2.397,3.95,0.189,35.73,-3.49,100.8,-4.0,49,62.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,26,308.44,73.16,4084.43,31.32,2.336,False,30.77,3.923,9.29,0.25,40.53,-4.59,167.89,-12.53,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,26,308.44,73.16,4084.43,31.32,2.336,False,30.77,3.923,9.29,0.25,40.53,-4.59,167.89,-12.53,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,26,308.44,73.16,4084.43,31.32,2.336,False,30.77,3.923,9.29,0.25,40.53,-4.59,167.89,-12.53,0,0.0,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,30,356.0,79.87,4560.0,34.23,2.333,False,20.0,3.705,12.31,0.218,84.33,-5.69,223.85,-6.0,22,73.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,30,356.0,79.87,4560.0,34.23,2.333,False,20.0,3.705,12.31,0.218,84.33,-5.69,223.85,-6.0,22,73.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,False,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,30,356.0,79.87,4560.0,34.23,2.333,False,20.0,3.705,12.31,0.218,84.33,-5.69,223.85,-6.0,22,73.3,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,107,524.95,107.3,6249.48,47.73,2.248,False,27.1,1.993,3.02,0.156,22.36,-4.17,112.25,-17.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,92,557.24,114.21,6572.36,51.42,2.221,False,23.91,2.111,3.83,0.167,30.41,-4.53,111.92,-17.36,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,107,639.1,130.63,7391.0,59.24,2.205,False,26.17,2.047,4.25,0.151,31.74,-5.5,168.37,-12.0,21,19.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,79,531.65,108.97,6316.5,49.62,2.196,False,18.99,2.378,3.81,0.183,34.66,-3.42,100.8,-4.0,46,58.2,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,92,531.25,108.89,6312.48,49.84,2.185,False,23.91,2.084,3.78,0.165,30.41,-4.59,111.92,-12.0,9,9.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,26,197.49,46.84,2974.88,21.71,2.158,False,30.77,3.923,6.2,0.25,27.02,-3.06,111.92,-8.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,26,197.49,46.84,2974.88,21.71,2.158,False,30.77,3.923,6.2,0.25,27.02,-3.06,111.92,-8.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,26,197.49,46.84,2974.88,21.71,2.158,False,30.77,3.923,6.2,0.25,27.02,-3.06,111.92,-8.36,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,107,511.65,104.58,6116.48,49.0,2.134,False,26.17,1.918,3.07,0.155,24.54,-4.53,112.25,-12.0,10,9.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.0,True,6.0,D,2021-04-14,2026-04-03,24,289.54,64.92,3895.42,30.78,2.109,False,20.83,3.492,11.09,0.25,74.57,-5.62,156.61,-6.0,15,62.5,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,24,289.54,64.92,3895.42,30.78,2.109,False,20.83,3.492,11.09,0.25,74.57,-5.62,156.61,-6.0,15,62.5,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,24,289.54,64.92,3895.42,30.78,2.109,False,20.83,3.492,11.09,0.25,74.57,-5.62,156.61,-6.0,15,62.5,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,135,600.49,121.58,7004.95,57.98,2.097,False,17.04,2.213,3.2,0.129,34.24,-3.18,168.37,-4.0,78,57.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,24,199.6,44.75,2996.03,21.55,2.077,False,20.83,3.492,7.39,0.25,49.72,-3.75,104.41,-4.0,15,62.5,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,24,199.6,44.75,2996.03,21.55,2.077,False,20.83,3.492,7.39,0.25,49.72,-3.75,104.41,-4.0,15,62.5,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,24,199.6,44.75,2996.03,21.55,2.077,False,20.83,3.492,7.39,0.25,49.72,-3.75,104.41,-4.0,15,62.5,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,107,629.77,128.72,7297.71,62.03,2.075,False,27.1,2.005,4.37,0.153,32.15,-5.96,168.37,-26.05,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,24,354.65,79.52,4546.53,38.35,2.073,False,25.0,3.255,12.23,0.268,70.64,-7.23,156.61,-9.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,24,354.65,79.52,4546.53,38.35,2.073,False,25.0,3.255,12.23,0.268,70.64,-7.23,156.61,-9.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,24,354.65,79.52,4546.53,38.35,2.073,False,25.0,3.255,12.23,0.268,70.64,-7.23,156.61,-9.0,11,45.8,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,119,511.24,104.79,6112.35,50.73,2.066,False,18.49,2.072,2.67,0.145,27.89,-3.05,108.55,-4.0,63,52.9,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,92,795.22,162.99,8952.17,79.24,2.057,False,23.91,2.231,7.62,0.171,57.78,-8.14,223.85,-34.73,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,24,438.05,98.22,5380.52,48.04,2.045,False,25.0,3.255,16.31,0.268,94.18,-9.65,208.81,-12.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,24,438.05,98.22,5380.52,48.04,2.045,False,25.0,3.255,16.31,0.268,94.18,-9.65,208.81,-12.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,24,438.05,98.22,5380.52,48.04,2.045,False,25.0,3.255,16.31,0.268,94.18,-9.65,208.81,-12.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-03,43,385.61,86.51,4856.12,42.37,2.042,False,11.63,3.49,8.49,0.189,102.3,-3.86,224.49,-4.0,36,83.7,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.25,True,4.0,D,2021-04-14,2026-04-03,43,385.61,86.51,4856.12,42.37,2.042,False,11.63,3.49,8.49,0.189,102.3,-3.86,224.49,-4.0,36,83.7,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,2.0,True,4.0,D,2021-04-14,2026-04-03,43,385.61,86.51,4856.12,42.37,2.042,False,11.63,3.49,8.49,0.189,102.3,-3.86,224.49,-4.0,36,83.7,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,107,533.86,109.12,6338.62,54.43,2.005,False,24.3,1.855,3.34,0.157,29.81,-5.16,112.25,-9.0,28,26.2,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,24,239.94,53.8,3399.42,27.23,1.976,False,25.0,3.255,8.16,0.268,47.09,-4.82,104.41,-6.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,24,239.94,53.8,3399.42,27.23,1.976,False,25.0,3.255,8.16,0.268,47.09,-4.82,104.41,-6.0,11,45.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,24,239.94,53.8,3399.42,27.23,1.976,False,25.0,3.255,8.16,0.268,47.09,-4.82,104.41,-6.0,11,45.8,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,119,619.37,126.95,7193.65,64.31,1.974,False,18.49,2.066,3.85,0.141,40.37,-4.43,162.82,-6.0,57,47.9,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,93,572.29,115.87,6722.85,59.07,1.961,False,23.66,2.034,3.79,0.17,31.54,-4.81,104.41,-12.0,7,7.5,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,93,695.89,140.89,7958.91,72.22,1.951,False,23.66,2.132,5.48,0.168,43.62,-6.34,156.61,-27.81,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,93,730.23,147.85,8302.34,75.77,1.951,False,22.58,2.011,5.94,0.172,52.33,-7.59,156.61,-12.0,27,29.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,93,661.93,134.02,7619.27,69.31,1.934,False,22.58,2.124,5.33,0.164,44.58,-6.12,156.61,-12.0,18,19.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,107,567.36,115.97,6673.64,60.97,1.902,False,27.1,2.02,4.21,0.148,30.75,-5.66,168.37,-26.05,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,119,628.21,128.76,7282.13,67.7,1.902,False,17.65,2.017,3.99,0.143,44.79,-4.76,162.82,-6.0,67,56.3,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,134,560.17,113.41,6601.66,59.83,1.896,False,21.64,1.878,2.73,0.139,26.96,-3.96,112.25,-6.0,50,37.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,93,632.56,128.07,7325.56,67.7,1.892,False,23.66,1.918,4.41,0.175,38.93,-6.29,104.41,-12.0,16,17.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-03,107,439.57,89.84,5395.66,47.59,1.888,False,26.17,1.913,2.88,0.149,23.09,-4.28,112.25,-12.0,10,9.3,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,134,525.19,106.33,6251.91,56.83,1.871,False,22.39,1.911,2.63,0.136,24.61,-3.71,112.25,-6.0,42,31.3,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,107,591.05,120.81,6910.52,64.7,1.867,False,25.23,1.905,4.52,0.153,37.71,-6.68,168.37,-12.0,27,25.2,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,24,340.5,76.35,4404.97,41.04,1.86,False,25.0,3.203,12.15,0.266,70.64,-7.35,156.61,-17.84,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,24,340.5,76.35,4404.97,41.04,1.86,False,25.0,3.203,12.15,0.266,70.64,-7.35,156.61,-17.84,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,24,340.5,76.35,4404.97,41.04,1.86,False,25.0,3.203,12.15,0.266,70.64,-7.35,156.61,-17.84,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,93,673.77,136.42,7737.73,74.3,1.836,False,23.66,2.071,5.56,0.168,45.47,-6.8,156.61,-27.81,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,93,647.54,131.1,7475.38,71.61,1.831,False,22.58,2.065,5.42,0.165,46.52,-6.57,156.61,-12.0,19,20.4,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.0,True,9.0,D,2021-04-14,2026-04-03,26,357.85,84.87,4578.5,46.54,1.824,False,30.77,3.539,11.93,0.241,54.05,-6.79,223.85,-9.0,11,42.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,1.25,True,9.0,D,2021-04-14,2026-04-03,26,357.85,84.87,4578.5,46.54,1.824,False,30.77,3.539,11.93,0.241,54.05,-6.79,223.85,-9.0,11,42.3,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,26,357.85,84.87,4578.5,46.54,1.824,False,30.77,3.539,11.93,0.241,54.05,-6.79,223.85,-9.0,11,42.3,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,93,559.59,113.3,6595.89,62.14,1.823,False,23.66,1.968,3.88,0.169,33.39,-5.26,104.41,-12.0,8,8.6,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,True,2.0,2.0,True,12.0,D,2021-04-14,2026-04-03,68,497.52,101.69,5975.2,56.0,1.816,False,26.47,2.009,5.06,0.193,38.02,-6.81,104.41,-12.0,13,19.1,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,93,544.21,110.18,6442.11,60.88,1.81,False,23.66,2.017,3.76,0.168,31.54,-4.85,104.41,-18.54,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,24,412.64,92.52,5126.42,51.15,1.809,False,25.0,3.203,16.2,0.266,94.18,-9.8,208.81,-23.78,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,24,412.64,92.52,5126.42,51.15,1.809,False,25.0,3.203,16.2,0.266,94.18,-9.8,208.81,-23.78,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,24,412.64,92.52,5126.42,51.15,1.809,False,25.0,3.203,16.2,0.266,94.18,-9.8,208.81,-23.78,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.0,True,9.0,D,2021-04-14,2026-04-03,27,417.96,93.77,5179.62,52.24,1.795,False,22.22,3.155,14.3,0.249,94.18,-8.53,208.81,-9.0,18,66.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.25,True,9.0,D,2021-04-14,2026-04-03,27,417.96,93.77,5179.62,52.24,1.795,False,22.22,3.155,14.3,0.249,94.18,-8.53,208.81,-9.0,18,66.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,27,417.96,93.77,5179.62,52.24,1.795,False,22.22,3.155,14.3,0.249,94.18,-8.53,208.81,-9.0,18,66.7,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,68,507.72,103.77,6077.2,57.94,1.791,False,25.0,2.056,5.0,0.193,38.98,-6.32,104.41,-9.0,25,36.8,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,24,233.75,52.41,3337.52,29.28,1.79,False,25.0,3.203,8.1,0.266,47.09,-4.9,104.41,-11.89,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,24,233.75,52.41,3337.52,29.28,1.79,False,25.0,3.203,8.1,0.266,47.09,-4.9,104.41,-11.89,0,0.0,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,False,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,24,233.75,52.41,3337.52,29.28,1.79,False,25.0,3.203,8.1,0.266,47.09,-4.9,104.41,-11.89,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,1.25,True,9.0,D,2021-04-14,2026-04-03,135,687.04,139.1,7870.37,77.73,1.789,False,20.74,2.089,5.09,0.136,47.08,-5.9,224.49,-9.0,51,37.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,92,629.33,128.99,7293.31,72.26,1.785,False,23.91,2.076,5.75,0.166,46.38,-7.02,167.89,-26.05,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,107,455.56,93.11,5555.59,52.54,1.772,False,18.69,2.17,3.13,0.137,31.09,-3.29,168.37,-4.0,64,59.8,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,108,469.08,95.88,5690.8,55.04,1.742,False,15.74,2.119,3.28,0.138,39.5,-3.48,168.37,-4.0,72,66.7,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,4.0,1.0,True,9.0,D,2021-04-14,2026-04-03,135,652.4,132.09,7523.99,76.2,1.733,False,20.74,2.123,4.99,0.134,45.5,-5.61,224.49,-9.0,46,34.1,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,107,622.63,127.26,7226.34,74.36,1.712,False,27.1,1.993,6.04,0.156,44.73,-8.35,224.49,-34.73,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-03,23,199.5,47.29,2995.03,27.86,1.697,False,17.39,3.794,9.23,0.218,72.09,-4.0,192.52,-4.0,19,82.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,1.25,True,4.0,D,2021-04-14,2026-04-03,23,199.5,47.29,2995.03,27.86,1.697,False,17.39,3.794,9.23,0.218,72.09,-4.0,192.52,-4.0,19,82.6,BTC-USD,2021_default,quick
