allow_longs,allow_shorts,anchor_year,ann_return,atr_entry_enable,atr_entry_len,atr_long_mult,atr_short_mult,atr_sl_enable,atr_sl_len,atr_sl_mult,avg_loss,avg_win,calmar,end_capital,expectancy,fast_ma_len,fast_ma_type,leverage_long,leverage_short,liq_risk,max_dd,max_loss,max_win,period_end,period_start,pl_pct,profit_factor,sharpe_trade,signal_tf,sl_enable,sl_hit_rate,sl_hits,sl_risk_pct,slow_ma_len,slow_ma_type,stage,trades,trail_activate_pct,trail_atr_factor,trail_atr_len,trail_sl_enable,use_fast_ma,win_rate,window_end,window_start
True,True,2024,214.76,False,14,1.7,1.5,False,14,2.5,-5.15,76.93,6.933,2769.82,12.44,60,SMA,2.0,2.0,False,30.98,-8.0,123.59,2024-04-01,2023-04-01,176.98,4.077,0.303,D,True,35.7,5,8.0,130,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,205.95,False,14,1.7,1.5,False,14,2.5,-3.16,86.81,9.749,2764.92,16.12,60,SMA,4.0,0.5,False,21.13,-4.0,247.17,2024-04-01,2023-04-01,176.49,7.496,0.242,D,True,42.9,6,4.0,100,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,189.52,False,14,1.7,1.5,False,14,2.5,-3.66,45.71,7.647,2764.21,7.07,30,SMA,2.0,1.25,False,24.78,-6.0,95.6,2024-04-01,2023-04-01,176.42,3.47,0.25,D,True,34.8,8,6.0,160,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,204.99,False,14,1.7,1.5,False,14,2.5,-4.81,55.11,6.548,2756.66,12.31,60,SMA,2.0,1.0,False,31.3,-12.0,123.59,2024-04-01,2023-04-01,175.67,4.585,0.302,D,True,7.1,1,12.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,185.22,False,14,1.7,1.5,False,14,2.5,-3.45,91.64,8.828,2749.54,13.33,44,SMA,4.0,1.25,False,20.98,-4.0,247.17,2024-04-01,2023-04-01,174.95,5.684,0.22,D,True,58.8,10,4.0,100,SMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,184.09,False,14,1.7,1.5,False,14,2.5,-4.22,80.5,5.062,2738.88,9.9,44,SMA,2.0,2.0,False,36.37,-8.0,123.59,2024-04-01,2023-04-01,173.89,3.815,0.262,D,True,27.8,5,8.0,130,SMA,coarse,18,5.0,2.0,14,False,True,16.67,2024-04-01,2023-04-01
True,True,2024,186.65,False,14,1.7,1.5,False,14,2.5,-2.69,41.61,9.059,2737.5,6.54,30,SMA,2.0,1.0,False,20.61,-4.0,95.6,2024-04-01,2023-04-01,173.75,4.072,0.243,D,True,41.7,10,4.0,100,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,186.58,False,14,1.7,1.5,False,14,2.5,-6.1,54.28,4.01,2736.83,8.99,30,SMA,3.0,1.25,False,46.53,-12.0,143.41,2024-04-01,2023-04-01,173.68,2.964,0.218,D,True,25.0,6,12.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,209.97,False,14,1.7,1.5,False,14,2.5,-5.26,76.93,6.57,2730.38,12.35,60,SMA,2.0,2.0,False,31.96,-9.0,123.59,2024-04-01,2023-04-01,173.04,3.988,0.3,D,True,28.6,4,9.0,130,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,182.24,False,14,1.7,1.5,False,14,2.5,-3.54,140.97,6.676,2721.34,13.46,44,SMA,4.0,1.0,False,27.3,-4.0,247.17,2024-04-01,2023-04-01,172.13,5.304,0.221,D,True,70.6,12,4.0,160,SMA,coarse,17,5.0,2.0,14,False,True,11.76,2024-04-01,2023-04-01
True,True,2024,183.47,False,14,1.7,1.5,False,14,2.5,-5.63,52.08,4.468,2707.84,8.8,30,SMA,3.0,1.0,False,41.06,-12.0,143.41,2024-04-01,2023-04-01,170.78,3.084,0.215,D,True,25.0,6,12.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,183.4,False,14,1.7,1.5,False,14,2.5,-3.84,45.95,7.089,2707.22,6.99,30,SMA,2.0,2.0,False,25.87,-6.0,95.6,2024-04-01,2023-04-01,170.72,3.328,0.246,D,True,34.8,8,6.0,160,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,198.51,False,14,1.7,1.5,False,14,2.5,-5.01,55.11,6.073,2701.16,12.17,60,SMA,2.0,1.25,False,32.69,-9.0,123.59,2024-04-01,2023-04-01,170.12,4.397,0.298,D,True,14.3,2,9.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,179.97,False,14,1.7,1.5,False,14,2.5,-4.3,80.5,4.828,2699.87,9.83,44,SMA,2.0,2.0,False,37.27,-9.0,123.59,2024-04-01,2023-04-01,169.99,3.74,0.26,D,True,22.2,4,9.0,130,SMA,coarse,18,5.0,2.0,14,False,True,16.67,2024-04-01,2023-04-01
True,True,2024,181.93,False,14,1.7,1.5,False,14,2.5,-3.28,36.1,6.534,2693.55,6.56,30,SMA,2.0,0.5,False,27.84,-6.0,95.6,2024-04-01,2023-04-01,169.36,3.668,0.241,D,True,29.2,7,6.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,181.63,False,14,1.7,1.5,False,14,2.5,-2.78,41.61,8.407,2690.73,6.47,30,SMA,2.0,1.25,False,21.6,-4.0,95.6,2024-04-01,2023-04-01,169.07,3.942,0.24,D,True,41.7,10,4.0,100,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,178.47,False,14,1.7,1.5,False,14,2.5,-3.63,140.97,6.397,2685.8,13.38,44,SMA,4.0,1.25,False,27.9,-4.0,247.17,2024-04-01,2023-04-01,168.58,5.178,0.22,D,True,70.6,12,4.0,160,SMA,coarse,17,5.0,2.0,14,False,True,11.76,2024-04-01,2023-04-01
True,True,2024,181.03,False,14,1.7,1.5,False,14,2.5,-3.95,37.93,6.627,2685.19,6.97,30,SMA,2.0,0.5,False,27.32,-8.0,95.6,2024-04-01,2023-04-01,168.52,3.387,0.245,D,True,26.1,6,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,209.54,False,14,1.7,1.5,False,14,2.5,-3.3,129.36,7.659,2675.19,17.11,60,SMA,4.0,0.5,False,27.36,-4.0,247.17,2024-04-01,2023-04-01,167.52,7.129,0.247,D,True,61.5,8,4.0,160,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2024-04-01,2023-04-01
True,True,2024,195.21,False,14,1.7,1.5,False,14,2.5,-5.11,55.11,5.846,2672.87,12.09,60,SMA,2.0,1.25,False,33.39,-8.0,123.59,2024-04-01,2023-04-01,167.29,4.311,0.296,D,True,28.6,4,8.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,178.89,False,14,1.7,1.5,False,14,2.5,-3.99,37.93,7.029,2665.25,6.95,30,SMA,2.0,0.5,False,25.45,-9.0,95.6,2024-04-01,2023-04-01,166.53,3.355,0.244,D,True,17.4,4,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,177.7,False,14,1.7,1.5,False,14,2.5,-4.08,38.09,6.345,2654.18,6.92,30,SMA,2.0,1.0,False,28.01,-8.0,95.6,2024-04-01,2023-04-01,165.42,3.298,0.243,D,True,26.1,6,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,191.97,False,14,1.7,1.5,False,14,2.5,-3.55,86.81,8.004,2645.12,15.81,60,SMA,4.0,1.0,False,23.99,-4.0,247.17,2024-04-01,2023-04-01,164.51,6.668,0.237,D,True,64.3,9,4.0,100,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,176.26,False,14,1.7,1.5,False,14,2.5,-5.5,62.42,4.236,2640.78,8.65,30,SMA,3.0,2.0,False,41.61,-9.0,143.41,2024-04-01,2023-04-01,164.08,2.985,0.212,D,True,37.5,9,9.0,100,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,176.03,False,14,1.7,1.5,False,14,2.5,-4.14,38.17,6.209,2638.58,6.9,30,SMA,2.0,1.25,False,28.35,-8.0,95.6,2024-04-01,2023-04-01,163.86,3.255,0.242,D,True,26.1,6,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,175.59,False,14,1.7,1.5,False,14,2.5,-4.11,38.09,6.712,2634.47,6.9,30,SMA,2.0,1.0,False,26.16,-9.0,95.6,2024-04-01,2023-04-01,163.45,3.268,0.242,D,True,17.4,4,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,174.54,False,14,1.7,1.5,False,14,2.5,-3.05,34.71,7.179,2624.69,6.39,30,SMA,2.0,0.5,False,24.31,-6.0,95.6,2024-04-01,2023-04-01,162.47,3.789,0.236,D,True,29.2,7,6.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,189.58,False,14,1.7,1.5,False,14,2.5,-3.62,86.81,7.77,2624.62,15.76,60,SMA,4.0,1.25,False,24.4,-4.0,247.17,2024-04-01,2023-04-01,162.46,6.54,0.236,D,True,64.3,9,4.0,100,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,174.33,False,14,1.7,1.5,False,14,2.5,-5.8,52.1,4.082,2622.83,8.67,30,SMA,3.0,1.25,False,42.71,-12.0,143.41,2024-04-01,2023-04-01,162.28,2.992,0.212,D,True,25.0,6,12.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,173.92,False,14,1.7,1.5,False,14,2.5,-4.18,38.17,6.56,2618.98,6.87,30,SMA,2.0,1.25,False,26.51,-9.0,95.6,2024-04-01,2023-04-01,161.9,3.226,0.241,D,True,17.4,4,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,171.28,False,14,1.7,1.5,False,14,2.5,-3.77,91.64,6.963,2617.8,13.07,44,SMA,4.0,0.5,False,24.6,-6.0,247.17,2024-04-01,2023-04-01,161.78,5.212,0.215,D,True,41.2,7,6.0,100,SMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,187.05,False,14,1.7,1.5,False,14,2.5,-5.35,55.11,5.324,2602.93,11.93,60,SMA,2.0,1.25,False,35.13,-12.0,123.59,2024-04-01,2023-04-01,160.29,4.124,0.291,D,True,7.1,1,12.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,185.63,False,14,1.7,1.5,False,14,2.5,-5.41,55.11,5.238,2590.72,11.88,60,SMA,2.0,2.0,False,35.44,-8.0,123.59,2024-04-01,2023-04-01,159.07,4.072,0.29,D,True,35.7,5,8.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,198.95,False,14,1.7,1.5,False,14,2.5,-3.59,129.36,6.864,2590.47,16.87,60,SMA,4.0,1.0,False,28.99,-4.0,247.17,2024-04-01,2023-04-01,159.05,6.56,0.243,D,True,69.2,9,4.0,160,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2024-04-01,2023-04-01
True,True,2024,196.12,False,14,1.7,1.5,False,14,2.5,-3.66,129.36,6.701,2567.86,16.8,60,SMA,4.0,1.25,False,29.27,-4.0,247.17,2024-04-01,2023-04-01,156.79,6.42,0.242,D,True,69.2,9,4.0,160,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2024-04-01,2023-04-01
True,True,2024,165.74,False,14,1.7,1.5,False,14,2.5,-4.6,80.5,4.103,2565.49,9.59,44,SMA,2.0,2.0,False,40.4,-12.0,123.59,2024-04-01,2023-04-01,156.55,3.503,0.252,D,True,16.7,3,12.0,130,SMA,coarse,18,5.0,2.0,14,False,True,16.67,2024-04-01,2023-04-01
True,True,2024,165.43,False,14,1.7,1.5,False,14,2.5,-3.94,91.64,6.317,2562.54,12.92,44,SMA,4.0,2.0,False,26.19,-4.0,247.17,2024-04-01,2023-04-01,156.25,4.98,0.213,D,True,76.5,13,4.0,100,SMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,167.53,False,14,1.7,1.5,False,14,2.5,-3.6,36.23,5.282,2559.44,6.36,30,SMA,2.0,1.0,False,31.72,-6.0,95.6,2024-04-01,2023-04-01,155.94,3.356,0.232,D,True,33.3,8,6.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,163.86,False,14,1.7,1.5,False,14,2.5,-3.72,140.97,5.609,2547.8,12.35,44,SMA,4.0,1.0,False,29.21,-4.0,247.17,2024-04-01,2023-04-01,154.78,4.731,0.208,D,True,77.8,14,4.0,130,SMA,coarse,18,5.0,2.0,14,False,True,11.11,2024-04-01,2023-04-01
True,True,2024,162.64,False,14,1.7,1.5,False,14,2.5,-4.0,140.97,5.29,2536.21,13.06,44,SMA,4.0,2.0,False,30.75,-4.0,247.17,2024-04-01,2023-04-01,153.62,4.699,0.214,D,True,88.2,15,4.0,160,SMA,coarse,17,5.0,2.0,14,False,True,11.76,2024-04-01,2023-04-01
True,True,2024,179.13,False,14,1.7,1.5,False,14,2.5,-3.93,86.81,6.639,2535.06,15.52,60,SMA,4.0,2.0,False,26.98,-4.0,247.17,2024-04-01,2023-04-01,153.51,6.029,0.232,D,True,71.4,10,4.0,100,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,161.4,False,14,1.7,1.5,False,14,2.5,-3.78,140.97,5.462,2524.54,12.3,44,SMA,4.0,1.25,False,29.55,-4.0,247.17,2024-04-01,2023-04-01,152.45,4.661,0.207,D,True,77.8,14,4.0,130,SMA,coarse,18,5.0,2.0,14,False,True,11.11,2024-04-01,2023-04-01
True,True,2024,163.66,False,14,1.7,1.5,False,14,2.5,-6.59,54.49,3.209,2523.42,8.68,30,SMA,3.0,2.0,False,51.0,-12.0,143.41,2024-04-01,2023-04-01,152.34,2.758,0.209,D,True,29.2,7,12.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,177.21,False,14,1.7,1.5,False,14,2.5,-5.67,55.11,4.759,2518.56,11.7,60,SMA,2.0,2.0,False,37.24,-9.0,123.59,2024-04-01,2023-04-01,151.86,3.887,0.285,D,True,28.6,4,9.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,179.53,False,14,1.7,1.5,False,14,2.5,-5.09,140.55,5.107,2479.52,15.71,60,SMA,4.0,1.0,False,35.15,-6.0,247.17,2024-04-01,2023-04-01,147.95,4.601,0.233,D,True,64.3,9,6.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,184.08,False,14,1.7,1.5,False,14,2.5,-4.0,129.36,5.987,2471.64,16.52,60,SMA,4.0,2.0,False,30.75,-4.0,247.17,2024-04-01,2023-04-01,147.16,5.88,0.238,D,True,84.6,11,4.0,160,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2024-04-01,2023-04-01
True,True,2024,156.87,False,14,1.7,1.5,False,14,2.5,-3.41,34.74,5.497,2460.3,6.13,30,SMA,2.0,1.0,False,28.54,-6.0,95.6,2024-04-01,2023-04-01,146.03,3.393,0.226,D,True,33.3,8,6.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,154.06,False,14,1.7,1.5,False,14,2.5,-4.18,140.97,5.262,2455.21,12.9,44,SMA,4.0,0.5,False,29.28,-6.0,247.17,2024-04-01,2023-04-01,145.52,4.496,0.211,D,True,52.9,9,6.0,160,SMA,coarse,17,5.0,2.0,14,False,True,11.76,2024-04-01,2023-04-01
True,True,2024,153.77,False,14,1.7,1.5,False,14,2.5,-3.93,140.97,4.783,2452.4,12.17,44,SMA,4.0,0.5,False,32.15,-6.0,247.17,2024-04-01,2023-04-01,145.24,4.481,0.205,D,True,44.4,8,6.0,130,SMA,coarse,18,5.0,2.0,14,False,True,11.11,2024-04-01,2023-04-01
True,True,2024,176.07,False,14,1.7,1.5,False,14,2.5,-5.18,140.55,5.009,2451.02,15.63,60,SMA,4.0,1.25,False,35.15,-6.0,247.17,2024-04-01,2023-04-01,145.1,4.518,0.232,D,True,64.3,9,6.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,155.64,False,14,1.7,1.5,False,14,2.5,-3.26,41.61,5.855,2448.84,6.09,30,SMA,2.0,2.0,False,26.58,-4.0,95.6,2024-04-01,2023-04-01,144.88,3.358,0.225,D,True,54.2,13,4.0,100,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,155.4,False,14,1.7,1.5,False,14,2.5,-3.24,53.94,5.793,2446.61,5.91,30,SMA,2.0,2.0,False,26.83,-4.0,95.6,2024-04-01,2023-04-01,144.66,3.17,0.22,D,True,60.0,15,4.0,130,SMA,coarse,25,5.0,2.0,14,False,True,16.0,2024-04-01,2023-04-01
True,True,2024,174.64,False,14,1.7,1.5,False,14,2.5,-3.14,105.41,7.357,2439.18,12.37,60,SMA,3.0,0.5,False,23.74,-4.0,185.38,2024-04-01,2023-04-01,143.92,5.595,0.245,D,True,50.0,7,4.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,167.67,False,14,1.7,1.5,False,14,2.5,-4.25,86.81,5.5,2436.81,15.26,60,SMA,4.0,0.5,False,30.49,-6.0,247.17,2024-04-01,2023-04-01,143.68,5.571,0.228,D,True,42.9,6,6.0,100,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,151.9,False,14,1.7,1.5,False,14,2.5,-4.0,140.97,4.94,2434.76,12.11,44,SMA,4.0,2.0,False,30.75,-4.0,247.17,2024-04-01,2023-04-01,143.48,4.405,0.204,D,True,88.9,16,4.0,130,SMA,coarse,18,5.0,2.0,14,False,True,11.11,2024-04-01,2023-04-01
True,True,2024,150.66,False,14,1.7,1.5,False,14,2.5,-4.31,91.64,4.988,2423.06,12.63,44,SMA,4.0,1.0,False,30.21,-6.0,247.17,2024-04-01,2023-04-01,142.31,4.561,0.208,D,True,47.1,8,6.0,100,SMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,150.99,False,14,1.7,1.5,False,14,2.5,-3.86,36.1,4.83,2405.55,6.13,30,SMA,2.0,0.5,False,31.26,-8.0,95.6,2024-04-01,2023-04-01,140.56,3.115,0.223,D,True,25.0,6,8.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,149.07,False,14,1.7,1.5,False,14,2.5,-3.9,36.1,5.054,2387.69,6.1,30,SMA,2.0,0.5,False,29.5,-9.0,95.6,2024-04-01,2023-04-01,138.77,3.086,0.222,D,True,16.7,4,9.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,168.4,False,14,1.7,1.5,False,14,2.5,-6.35,76.93,4.158,2387.75,11.49,60,SMA,2.0,2.0,False,40.5,-12.0,123.59,2024-04-01,2023-04-01,138.77,3.303,0.276,D,True,28.6,4,12.0,130,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,147.38,False,14,1.7,1.5,False,14,2.5,-3.8,43.47,4.535,2371.94,6.05,30,SMA,2.0,1.25,False,32.5,-6.0,95.6,2024-04-01,2023-04-01,137.19,3.014,0.22,D,True,37.5,9,6.0,130,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,147.16,False,14,1.7,1.5,False,14,2.5,-6.35,52.14,3.087,2369.87,8.27,30,SMA,3.0,2.0,False,47.66,-12.0,143.41,2024-04-01,2023-04-01,136.99,2.738,0.201,D,True,29.2,7,12.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,146.78,False,14,1.7,1.5,False,14,2.5,-4.53,45.95,4.995,2366.31,6.44,30,SMA,2.0,2.0,False,29.38,-8.0,95.6,2024-04-01,2023-04-01,136.63,2.818,0.225,D,True,30.4,7,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,170.8,False,14,1.7,1.5,False,14,2.5,-4.36,129.36,4.965,2365.5,16.21,60,SMA,4.0,0.5,False,34.4,-6.0,247.17,2024-04-01,2023-04-01,136.55,5.398,0.233,D,True,53.8,7,6.0,160,SMA,coarse,13,5.0,2.0,14,False,True,15.38,2024-04-01,2023-04-01
True,True,2024,163.56,False,14,1.7,1.5,False,14,2.5,-5.53,140.55,4.653,2347.92,15.34,60,SMA,4.0,2.0,False,35.15,-6.0,247.17,2024-04-01,2023-04-01,134.79,4.237,0.227,D,True,71.4,10,6.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,144.39,False,14,1.7,1.5,False,14,2.5,-3.64,34.71,5.175,2344.05,5.95,30,SMA,2.0,0.5,False,27.9,-8.0,95.6,2024-04-01,2023-04-01,134.41,3.182,0.218,D,True,25.0,6,8.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,142.96,False,14,1.7,1.5,False,14,2.5,-4.7,37.93,5.123,2330.79,6.42,30,SMA,2.0,0.5,False,27.91,-12.0,95.6,2024-04-01,2023-04-01,133.08,2.851,0.223,D,True,17.4,4,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,140.75,False,14,1.7,1.5,False,14,2.5,-2.81,68.73,7.661,2329.47,9.81,44,SMA,3.0,0.5,False,18.37,-4.0,185.38,2024-04-01,2023-04-01,132.95,5.239,0.216,D,True,47.1,8,4.0,100,SMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,142.15,False,14,1.7,1.5,False,14,2.5,-4.62,45.95,5.155,2323.21,6.37,30,SMA,2.0,2.0,False,27.57,-9.0,95.6,2024-04-01,2023-04-01,132.32,2.763,0.222,D,True,21.7,5,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,140.07,False,14,1.7,1.5,False,14,2.5,-4.82,38.09,4.899,2303.87,6.37,30,SMA,2.0,1.0,False,28.59,-12.0,95.6,2024-04-01,2023-04-01,130.39,2.789,0.221,D,True,17.4,4,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,138.62,False,14,1.7,1.5,False,14,2.5,-4.88,38.17,4.791,2290.33,6.35,30,SMA,2.0,1.25,False,28.93,-12.0,95.6,2024-04-01,2023-04-01,129.03,2.76,0.22,D,True,17.4,4,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,156.54,False,14,1.7,1.5,False,14,2.5,-3.65,105.41,6.298,2290.03,11.93,60,SMA,3.0,1.0,False,24.86,-4.0,185.38,2024-04-01,2023-04-01,129.0,4.811,0.236,D,True,71.4,10,4.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,138.57,False,14,1.7,1.5,False,14,2.5,-4.17,36.23,3.978,2289.88,5.93,30,SMA,2.0,1.0,False,34.84,-8.0,95.6,2024-04-01,2023-04-01,128.99,2.895,0.215,D,True,25.0,6,8.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,136.5,False,14,1.7,1.5,False,14,2.5,-4.7,91.64,4.008,2289.31,12.3,44,SMA,4.0,1.25,False,34.06,-6.0,247.17,2024-04-01,2023-04-01,128.93,4.181,0.202,D,True,52.9,9,6.0,100,SMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,137.46,False,14,1.7,1.5,False,14,2.5,-4.04,43.66,3.89,2279.59,5.89,30,SMA,2.0,2.0,False,35.34,-6.0,95.6,2024-04-01,2023-04-01,127.96,2.841,0.214,D,True,41.7,10,6.0,130,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,155.21,False,14,1.7,1.5,False,14,2.5,-3.69,105.41,6.245,2279.08,11.9,60,SMA,3.0,1.25,False,24.86,-4.0,185.38,2024-04-01,2023-04-01,127.91,4.76,0.235,D,True,71.4,10,4.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,136.74,False,14,1.7,1.5,False,14,2.5,-4.21,36.23,4.123,2272.87,5.9,30,SMA,2.0,1.0,False,33.17,-9.0,95.6,2024-04-01,2023-04-01,127.29,2.871,0.214,D,True,16.7,4,9.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,135.86,False,14,1.7,1.5,False,14,2.5,-3.64,41.61,4.615,2264.65,5.79,30,SMA,2.0,1.25,False,29.44,-6.0,95.6,2024-04-01,2023-04-01,126.47,3.01,0.213,D,True,37.5,9,6.0,100,SMA,coarse,24,5.0,2.0,14,False,True,20.83,2024-04-01,2023-04-01
True,True,2024,133.44,False,14,1.7,1.5,False,14,2.5,-4.72,140.97,3.825,2260.45,12.42,44,SMA,4.0,1.0,False,34.89,-6.0,247.17,2024-04-01,2023-04-01,126.04,3.986,0.203,D,True,58.8,10,6.0,160,SMA,coarse,17,5.0,2.0,14,False,True,11.76,2024-04-01,2023-04-01
True,True,2024,134.71,False,14,1.7,1.5,False,14,2.5,-3.83,34.71,4.75,2254.0,5.8,30,SMA,2.0,0.5,False,28.36,-9.0,95.6,2024-04-01,2023-04-01,125.4,3.017,0.212,D,True,20.8,5,9.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,134.22,False,14,1.7,1.5,False,14,2.5,-5.07,38.42,4.48,2249.4,6.28,30,SMA,2.0,2.0,False,29.96,-12.0,95.6,2024-04-01,2023-04-01,124.94,2.675,0.218,D,True,17.4,4,12.0,160,SMA,coarse,23,5.0,2.0,14,False,True,26.09,2024-04-01,2023-04-01
True,True,2024,150.52,False,14,1.7,1.5,False,14,2.5,-3.83,105.41,6.056,2240.45,11.78,60,SMA,3.0,2.0,False,24.86,-4.0,185.38,2024-04-01,2023-04-01,124.04,4.589,0.233,D,True,78.6,11,4.0,130,SMA,coarse,14,5.0,2.0,14,False,True,14.29,2024-04-01,2023-04-01
True,True,2024,132.47,False,14,1.7,1.5,False,14,2.5,-4.33,36.3,3.621,2233.08,5.83,30,SMA,2.0,1.25,False,36.58,-8.0,95.6,2024-04-01,2023-04-01,123.31,2.797,0.211,D,True,25.0,6,8.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
