allow_longs,allow_shorts,anchor_year,ann_return,atr_entry_enable,atr_entry_len,atr_long_mult,atr_short_mult,atr_sl_enable,atr_sl_len,atr_sl_mult,avg_loss,avg_win,calmar,end_capital,expectancy,fast_ma_len,fast_ma_type,leverage_long,leverage_short,liq_risk,max_dd,max_loss,max_win,period_end,period_start,pl_pct,profit_factor,sharpe_trade,signal_tf,sl_enable,sl_hit_rate,sl_hits,sl_risk_pct,slow_ma_len,slow_ma_type,stage,trades,trail_activate_pct,trail_atr_factor,trail_atr_len,trail_sl_enable,use_fast_ma,win_rate,window_end,window_start
True,True,2024,468.8,False,14,1.7,1.5,False,14,2.5,-4.67,126.03,16.018,5428.07,19.83,44,SMA,3.0,2.0,False,29.27,-9.0,185.38,2024-04-01,2023-04-01,442.81,6.225,0.334,D,True,18.8,3,9.0,160,SMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,468.8,False,14,1.7,1.5,False,14,2.5,-5.07,94.68,13.767,5428.05,19.87,44,SMA,3.0,2.0,False,34.05,-12.0,185.38,2024-04-01,2023-04-01,442.81,6.22,0.334,D,True,12.5,2,12.0,160,EMA,coarse,16,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,467.53,False,14,1.7,1.5,False,14,2.5,-6.17,121.2,10.754,5416.09,20.64,44,EMA,4.0,1.25,False,43.48,-9.0,262.36,2024-04-01,2023-04-01,441.61,5.235,0.281,D,True,36.8,7,9.0,130,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,474.15,False,14,1.7,1.5,False,14,2.5,-5.84,91.27,14.408,5413.71,15.27,30,SMA,4.0,2.0,False,32.91,-8.0,191.21,2024-04-01,2023-04-01,441.37,4.343,0.272,D,True,47.8,11,8.0,160,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,467.16,False,14,1.7,1.5,False,14,2.5,-4.68,94.76,18.428,5412.64,18.72,44,EMA,3.0,0.5,False,25.35,-9.0,196.77,2024-04-01,2023-04-01,441.26,6.232,0.321,D,True,23.5,4,9.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,521.21,False,14,1.7,1.5,False,14,2.5,-7.46,160.78,12.942,5409.42,26.19,60,EMA,4.0,2.0,False,40.27,-12.0,266.96,2024-04-01,2023-04-01,440.94,5.387,0.317,D,True,33.3,5,12.0,130,SMA,coarse,15,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,514.25,False,14,1.7,1.5,False,14,2.5,-4.66,92.55,22.628,5406.88,19.64,60,EMA,3.0,1.25,False,22.73,-9.0,200.22,2024-04-01,2023-04-01,440.69,6.619,0.329,D,True,25.0,4,9.0,100,EMA,coarse,16,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,534.27,False,14,1.7,1.5,False,14,2.5,-5.32,117.46,26.985,5402.92,25.38,60,SMA,3.0,1.25,False,19.8,-6.0,185.38,2024-04-01,2023-04-01,440.29,7.363,0.391,D,True,58.3,7,6.0,130,EMA,coarse,12,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,518.73,False,14,1.7,1.5,False,14,2.5,-5.32,122.66,23.756,5388.42,24.21,60,EMA,3.0,1.0,False,21.84,-8.0,200.22,2024-04-01,2023-04-01,438.84,6.915,0.367,D,True,38.5,5,8.0,130,EMA,coarse,13,5.0,2.0,14,False,True,23.08,2024-04-01,2023-04-01
True,True,2024,511.82,False,14,1.7,1.5,False,14,2.5,-6.48,153.85,13.561,5386.02,23.58,60,SMA,4.0,1.25,False,37.74,-12.0,247.17,2024-04-01,2023-04-01,438.6,5.478,0.31,D,True,25.0,4,12.0,100,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,470.21,False,14,1.7,1.5,False,14,2.5,-5.58,88.08,12.253,5377.09,15.71,30,SMA,4.0,1.0,False,38.38,-9.0,191.21,2024-04-01,2023-04-01,437.71,4.641,0.277,D,True,36.4,8,9.0,130,EMA,coarse,22,5.0,2.0,14,False,True,22.73,2024-04-01,2023-04-01
True,True,2024,462.16,False,14,1.7,1.5,False,14,2.5,-5.19,94.68,15.362,5365.36,19.78,44,SMA,3.0,2.0,False,30.08,-9.0,185.38,2024-04-01,2023-04-01,436.54,6.081,0.333,D,True,25.0,4,9.0,160,EMA,coarse,16,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,462.07,False,14,1.7,1.5,False,14,2.5,-6.21,161.0,10.742,5364.52,21.66,44,SMA,4.0,2.0,False,43.01,-8.0,247.17,2024-04-01,2023-04-01,436.45,5.188,0.29,D,True,50.0,9,8.0,130,SMA,coarse,18,5.0,2.0,14,False,True,16.67,2024-04-01,2023-04-01
True,True,2024,508.95,False,14,1.7,1.5,False,14,2.5,-6.94,110.23,13.939,5361.46,26.54,60,SMA,4.0,2.0,False,36.51,-9.0,247.17,2024-04-01,2023-04-01,436.15,6.354,0.329,D,True,42.9,6,9.0,100,SMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,461.53,False,14,1.7,1.5,False,14,2.5,-4.8,94.96,19.404,5359.46,18.67,44,EMA,3.0,1.0,False,23.79,-12.0,196.77,2024-04-01,2023-04-01,435.95,6.085,0.32,D,True,11.8,2,12.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,506.82,False,14,1.7,1.5,False,14,2.5,-3.72,87.65,21.827,5343.19,20.65,60,EMA,3.0,0.5,False,23.22,-9.0,200.22,2024-04-01,2023-04-01,434.32,8.565,0.337,D,True,20.0,3,9.0,100,SMA,coarse,15,5.0,2.0,14,False,True,26.67,2024-04-01,2023-04-01
True,True,2024,459.21,False,14,1.7,1.5,False,14,2.5,-4.86,94.96,17.72,5337.46,18.63,44,EMA,3.0,1.0,False,25.91,-8.0,196.77,2024-04-01,2023-04-01,433.75,6.016,0.319,D,True,29.4,5,8.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,512.35,False,14,1.7,1.5,False,14,2.5,-6.11,94.5,18.456,5334.42,22.64,60,EMA,3.0,1.25,False,27.76,-9.0,200.22,2024-04-01,2023-04-01,433.44,6.188,0.353,D,True,35.7,5,9.0,160,EMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,525.83,False,14,1.7,1.5,False,14,2.5,-5.44,117.46,23.395,5333.34,25.29,60,SMA,3.0,1.0,False,22.48,-8.0,185.38,2024-04-01,2023-04-01,433.33,7.199,0.39,D,True,25.0,3,8.0,130,EMA,coarse,12,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,458.64,False,14,1.7,1.5,False,14,2.5,-3.95,122.88,18.394,5332.16,18.43,44,EMA,3.0,0.5,False,24.93,-6.0,196.77,2024-04-01,2023-04-01,433.22,6.672,0.318,D,True,41.2,7,6.0,130,EMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,457.91,False,14,1.7,1.5,False,14,2.5,-5.02,95.36,14.345,5325.2,18.6,44,EMA,3.0,2.0,False,31.92,-6.0,196.77,2024-04-01,2023-04-01,432.52,5.849,0.319,D,True,47.1,8,6.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,511.23,False,14,1.7,1.5,False,14,2.5,-6.02,94.44,21.953,5324.97,22.68,60,EMA,3.0,0.5,False,23.29,-12.0,200.22,2024-04-01,2023-04-01,432.5,6.274,0.353,D,True,28.6,4,12.0,160,EMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,524.54,False,14,1.7,1.5,False,14,2.5,-5.48,117.46,26.493,5322.67,25.26,60,SMA,3.0,2.0,False,19.8,-6.0,185.38,2024-04-01,2023-04-01,432.27,7.147,0.389,D,True,58.3,7,6.0,130,EMA,coarse,12,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,456.86,False,14,1.7,1.5,False,14,2.5,-4.31,94.15,23.04,5315.3,16.42,44,SMA,3.0,2.0,False,19.83,-6.0,185.38,2024-04-01,2023-04-01,431.53,5.83,0.302,D,True,42.1,8,6.0,100,EMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,456.38,False,14,1.7,1.5,False,14,2.5,-3.68,92.71,21.09,5310.8,15.6,44,EMA,3.0,1.0,False,21.64,-6.0,196.77,2024-04-01,2023-04-01,431.08,6.297,0.292,D,True,35.0,7,6.0,100,EMA,coarse,20,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,456.34,False,14,1.7,1.5,False,14,2.5,-4.33,122.83,16.342,5310.43,19.51,44,SMA,3.0,1.0,False,27.92,-6.0,185.38,2024-04-01,2023-04-01,431.04,6.541,0.33,D,True,43.8,7,6.0,130,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,462.35,False,14,1.7,1.5,False,14,2.5,-5.05,88.55,15.889,5303.87,13.67,30,SMA,4.0,2.0,False,29.1,-8.0,191.21,2024-04-01,2023-04-01,430.39,4.381,0.258,D,True,40.0,10,8.0,100,EMA,coarse,25,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,454.67,False,14,1.7,1.5,False,14,2.5,-5.52,117.09,10.362,5294.61,20.29,44,EMA,4.0,1.25,False,43.88,-9.0,262.36,2024-04-01,2023-04-01,429.46,5.652,0.277,D,True,31.6,6,9.0,100,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,453.4,False,14,1.7,1.5,False,14,2.5,-6.26,161.0,9.845,5282.66,21.62,44,SMA,4.0,2.0,False,46.06,-12.0,247.17,2024-04-01,2023-04-01,428.27,5.145,0.289,D,True,22.2,4,12.0,130,SMA,coarse,18,5.0,2.0,14,False,True,16.67,2024-04-01,2023-04-01
True,True,2024,453.17,False,14,1.7,1.5,False,14,2.5,-4.94,95.06,18.242,5280.5,18.59,44,EMA,3.0,1.25,False,24.84,-12.0,196.77,2024-04-01,2023-04-01,428.05,5.918,0.318,D,True,11.8,2,12.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,453.17,False,14,1.7,1.5,False,14,2.5,-6.21,120.96,10.171,5280.41,20.56,44,EMA,4.0,0.5,False,44.56,-12.0,262.36,2024-04-01,2023-04-01,428.04,5.195,0.279,D,True,26.3,5,12.0,130,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,452.98,False,14,1.7,1.5,False,14,2.5,-4.28,94.15,17.637,5278.67,16.44,44,SMA,3.0,1.0,False,25.68,-12.0,185.38,2024-04-01,2023-04-01,427.87,5.863,0.302,D,True,15.8,3,12.0,100,EMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,451.32,False,14,1.7,1.5,False,14,2.5,-4.34,94.15,20.705,5262.96,16.4,44,SMA,3.0,1.25,False,21.8,-9.0,185.38,2024-04-01,2023-04-01,426.3,5.79,0.301,D,True,21.1,4,9.0,100,EMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,450.88,False,14,1.7,1.5,False,14,2.5,-5.0,95.06,16.735,5258.82,18.54,44,EMA,3.0,1.25,False,26.94,-8.0,196.77,2024-04-01,2023-04-01,425.88,5.852,0.318,D,True,29.4,5,8.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,450.58,False,14,1.7,1.5,False,14,2.5,-4.96,94.96,17.29,5255.96,18.55,44,EMA,3.0,1.0,False,26.06,-9.0,196.77,2024-04-01,2023-04-01,425.6,5.889,0.318,D,True,23.5,4,9.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,450.2,False,14,1.7,1.5,False,14,2.5,-4.93,94.72,14.659,5252.37,18.52,44,EMA,3.0,2.0,False,30.71,-6.0,196.77,2024-04-01,2023-04-01,425.24,5.908,0.317,D,True,47.1,8,6.0,160,EMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,450.07,False,14,1.7,1.5,False,14,2.5,-7.11,163.84,10.151,5251.21,23.06,44,EMA,4.0,2.0,False,44.34,-9.0,262.36,2024-04-01,2023-04-01,425.12,4.938,0.296,D,True,52.9,9,9.0,130,EMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,456.42,False,14,1.7,1.5,False,14,2.5,-5.72,88.1,11.518,5248.71,15.6,30,SMA,4.0,1.25,False,39.63,-9.0,191.21,2024-04-01,2023-04-01,424.87,4.528,0.275,D,True,36.4,8,9.0,130,EMA,coarse,22,5.0,2.0,14,False,True,22.73,2024-04-01,2023-04-01
True,True,2024,447.9,False,14,1.7,1.5,False,14,2.5,-3.84,89.25,18.627,5230.64,18.07,44,SMA,3.0,1.0,False,24.05,-6.0,185.38,2024-04-01,2023-04-01,423.06,7.158,0.317,D,True,35.3,6,6.0,100,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,447.69,False,14,1.7,1.5,False,14,2.5,-3.83,89.25,17.201,5228.72,18.07,44,SMA,3.0,1.0,False,26.03,-8.0,185.38,2024-04-01,2023-04-01,422.87,7.176,0.317,D,True,17.6,3,8.0,100,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,453.31,False,14,1.7,1.5,False,14,2.5,-4.59,69.39,14.148,5219.68,13.9,30,SMA,4.0,0.5,False,32.04,-9.0,191.21,2024-04-01,2023-04-01,421.97,5.039,0.26,D,True,29.2,7,9.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,446.44,False,14,1.7,1.5,False,14,2.5,-4.91,94.6,16.455,5216.86,18.51,44,EMA,3.0,0.5,False,27.13,-8.0,196.77,2024-04-01,2023-04-01,421.69,5.93,0.317,D,True,35.3,6,8.0,160,EMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,497.15,False,14,1.7,1.5,False,14,2.5,-5.65,122.66,21.223,5205.88,23.96,60,EMA,3.0,1.25,False,23.43,-8.0,200.22,2024-04-01,2023-04-01,420.59,6.513,0.363,D,True,38.5,5,8.0,130,EMA,coarse,13,5.0,2.0,14,False,True,23.08,2024-04-01,2023-04-01
True,True,2024,451.8,False,14,1.7,1.5,False,14,2.5,-6.15,91.76,12.628,5205.7,15.14,30,SMA,4.0,2.0,False,35.78,-9.0,191.21,2024-04-01,2023-04-01,420.57,4.145,0.269,D,True,43.5,10,9.0,160,EMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,525.07,False,14,1.7,1.5,False,14,2.5,-6.41,120.65,13.88,5197.65,25.36,60,SMA,3.0,2.0,False,37.83,-12.0,185.38,2024-04-01,2023-04-01,419.77,6.277,0.387,D,True,16.7,2,12.0,160,EMA,coarse,12,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,450.71,False,14,1.7,1.5,False,14,2.5,-5.24,72.2,11.586,5195.51,14.12,30,SMA,4.0,1.0,False,38.9,-8.0,191.21,2024-04-01,2023-04-01,419.55,4.592,0.261,D,True,37.5,9,8.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,444.18,False,14,1.7,1.5,False,14,2.5,-4.48,122.83,15.708,5195.54,19.39,44,SMA,3.0,1.0,False,28.28,-8.0,185.38,2024-04-01,2023-04-01,419.55,6.33,0.328,D,True,25.0,4,8.0,130,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,449.14,False,14,1.7,1.5,False,14,2.5,-5.19,72.06,11.725,5180.92,14.12,30,SMA,4.0,0.5,False,38.31,-9.0,191.21,2024-04-01,2023-04-01,418.09,4.626,0.261,D,True,33.3,8,9.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,442.38,False,14,1.7,1.5,False,14,2.5,-5.1,95.06,16.748,5178.52,18.46,44,EMA,3.0,1.25,False,26.41,-9.0,196.77,2024-04-01,2023-04-01,417.85,5.732,0.316,D,True,23.5,4,9.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,493.73,False,14,1.7,1.5,False,14,2.5,-5.8,125.86,15.845,5176.93,22.41,60,EMA,3.0,2.0,False,31.16,-8.0,200.22,2024-04-01,2023-04-01,417.69,5.916,0.349,D,True,42.9,6,8.0,160,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,442.05,False,14,1.7,1.5,False,14,2.5,-3.6,120.75,14.509,5175.44,17.12,44,SMA,3.0,1.0,False,30.47,-12.0,185.38,2024-04-01,2023-04-01,417.54,6.702,0.307,D,True,5.6,1,12.0,130,SMA,coarse,18,5.0,2.0,14,False,True,16.67,2024-04-01,2023-04-01
True,True,2024,493.31,False,14,1.7,1.5,False,14,2.5,-6.44,94.56,15.807,5173.36,22.42,60,EMA,3.0,2.0,False,31.21,-8.0,200.22,2024-04-01,2023-04-01,417.34,5.877,0.349,D,True,50.0,7,8.0,160,EMA,coarse,14,5.0,2.0,14,False,True,28.57,2024-04-01,2023-04-01
True,True,2024,486.44,False,14,1.7,1.5,False,14,2.5,-4.05,87.65,19.256,5168.57,20.41,60,EMA,3.0,1.0,False,25.26,-6.0,200.22,2024-04-01,2023-04-01,416.86,7.877,0.333,D,True,40.0,6,6.0,100,SMA,coarse,15,5.0,2.0,14,False,True,26.67,2024-04-01,2023-04-01
True,True,2024,504.96,False,14,1.7,1.5,False,14,2.5,-5.77,117.46,20.907,5161.31,25.04,60,SMA,3.0,1.0,False,24.15,-9.0,185.38,2024-04-01,2023-04-01,416.13,6.783,0.385,D,True,25.0,3,9.0,130,EMA,coarse,12,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,440.33,False,14,1.7,1.5,False,14,2.5,-5.61,117.09,10.135,5159.2,20.22,44,EMA,4.0,0.5,False,43.45,-12.0,262.36,2024-04-01,2023-04-01,415.92,5.562,0.276,D,True,26.3,5,12.0,100,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,482.87,False,14,1.7,1.5,False,14,2.5,-3.7,115.39,23.356,5137.97,18.63,60,SMA,3.0,0.5,False,20.67,-8.0,185.38,2024-04-01,2023-04-01,413.8,7.206,0.329,D,True,18.8,3,8.0,100,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,489.09,False,14,1.7,1.5,False,14,2.5,-4.47,120.59,21.194,5137.68,20.54,60,EMA,3.0,1.25,False,23.08,-6.0,200.22,2024-04-01,2023-04-01,413.77,6.745,0.334,D,True,46.7,7,6.0,130,SMA,coarse,15,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,481.32,False,14,1.7,1.5,False,14,2.5,-3.73,115.39,28.004,5124.65,18.61,60,SMA,3.0,0.5,False,17.19,-6.0,185.38,2024-04-01,2023-04-01,412.47,7.148,0.329,D,True,37.5,6,6.0,100,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,436.67,False,14,1.7,1.5,False,14,2.5,-6.6,121.43,9.177,5124.59,20.36,44,EMA,4.0,2.0,False,47.58,-8.0,262.36,2024-04-01,2023-04-01,412.46,4.907,0.277,D,True,52.6,10,8.0,130,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,486.3,False,14,1.7,1.5,False,14,2.5,-4.42,120.59,17.412,5114.09,20.59,60,EMA,3.0,0.5,False,27.93,-12.0,200.22,2024-04-01,2023-04-01,411.41,6.828,0.334,D,True,20.0,3,12.0,130,SMA,coarse,15,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,435.45,False,14,1.7,1.5,False,14,2.5,-7.22,163.84,9.759,5113.12,22.97,44,EMA,4.0,1.0,False,44.62,-12.0,262.36,2024-04-01,2023-04-01,411.31,4.865,0.294,D,True,35.3,6,12.0,130,EMA,coarse,17,5.0,2.0,14,False,True,17.65,2024-04-01,2023-04-01
True,True,2024,441.25,False,14,1.7,1.5,False,14,2.5,-4.74,69.42,13.433,5107.49,13.8,30,SMA,4.0,1.0,False,32.85,-8.0,191.21,2024-04-01,2023-04-01,410.75,4.886,0.258,D,True,33.3,8,8.0,100,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,434.56,False,14,1.7,1.5,False,14,2.5,-4.5,94.15,15.502,5104.67,16.27,44,SMA,3.0,1.25,False,28.03,-12.0,185.38,2024-04-01,2023-04-01,410.47,5.584,0.298,D,True,15.8,3,12.0,100,EMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
True,True,2024,484.86,False,14,1.7,1.5,False,14,2.5,-5.82,122.66,20.609,5101.87,23.83,60,EMA,3.0,1.0,False,23.53,-9.0,200.22,2024-04-01,2023-04-01,410.19,6.321,0.36,D,True,38.5,5,9.0,130,EMA,coarse,13,5.0,2.0,14,False,True,23.08,2024-04-01,2023-04-01
True,True,2024,483.37,False,14,1.7,1.5,False,14,2.5,-5.76,122.66,18.923,5089.33,23.87,60,EMA,3.0,0.5,False,25.54,-12.0,200.22,2024-04-01,2023-04-01,408.93,6.384,0.36,D,True,30.8,4,12.0,130,EMA,coarse,13,5.0,2.0,14,False,True,23.08,2024-04-01,2023-04-01
True,True,2024,432.09,False,14,1.7,1.5,False,14,2.5,-5.09,94.6,16.714,5081.35,18.37,44,EMA,3.0,0.5,False,25.85,-9.0,196.77,2024-04-01,2023-04-01,408.14,5.719,0.314,D,True,29.4,5,9.0,160,EMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,431.44,False,14,1.7,1.5,False,14,2.5,-4.01,89.25,14.568,5075.19,17.93,44,SMA,3.0,1.0,False,29.62,-12.0,185.38,2024-04-01,2023-04-01,407.52,6.846,0.314,D,True,11.8,2,12.0,100,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,493.58,False,14,1.7,1.5,False,14,2.5,-5.97,117.46,19.895,5067.6,24.89,60,SMA,3.0,1.25,False,24.81,-8.0,185.38,2024-04-01,2023-04-01,406.76,6.556,0.382,D,True,33.3,4,8.0,130,EMA,coarse,12,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,436.86,False,14,1.7,1.5,False,14,2.5,-5.4,72.26,10.777,5066.64,14.02,30,SMA,4.0,1.25,False,40.54,-8.0,191.21,2024-04-01,2023-04-01,406.66,4.464,0.259,D,True,37.5,9,8.0,130,SMA,coarse,24,5.0,2.0,14,False,True,25.0,2024-04-01,2023-04-01
True,True,2024,429.84,False,14,1.7,1.5,False,14,2.5,-4.06,89.25,15.128,5060.06,17.9,44,SMA,3.0,1.0,False,28.41,-9.0,185.38,2024-04-01,2023-04-01,406.01,6.768,0.313,D,True,17.6,3,9.0,100,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,429.43,False,14,1.7,1.5,False,14,2.5,-4.7,122.83,15.186,5056.26,19.21,44,SMA,3.0,1.25,False,28.28,-6.0,185.38,2024-04-01,2023-04-01,405.63,6.035,0.325,D,True,50.0,8,6.0,130,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,478.68,False,14,1.7,1.5,False,14,2.5,-4.59,120.59,18.902,5049.63,20.45,60,EMA,3.0,1.0,False,25.32,-8.0,200.22,2024-04-01,2023-04-01,404.96,6.573,0.332,D,True,26.7,4,8.0,130,SMA,coarse,15,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,428.49,False,14,1.7,1.5,False,14,2.5,-5.37,95.36,15.328,5047.31,18.33,44,EMA,3.0,2.0,False,27.95,-12.0,196.77,2024-04-01,2023-04-01,404.73,5.467,0.313,D,True,11.8,2,12.0,160,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,428.0,False,14,1.7,1.5,False,14,2.5,-6.69,123.61,9.57,5042.74,19.37,44,EMA,4.0,2.0,False,44.72,-12.0,262.36,2024-04-01,2023-04-01,404.27,4.62,0.269,D,True,30.0,6,12.0,100,EMA,coarse,20,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,427.64,False,14,1.7,1.5,False,14,2.5,-4.7,122.83,14.381,5039.28,19.21,44,SMA,3.0,1.25,False,29.74,-8.0,185.38,2024-04-01,2023-04-01,403.93,6.028,0.324,D,True,25.0,4,8.0,130,EMA,coarse,16,5.0,2.0,14,False,True,18.75,2024-04-01,2023-04-01
True,True,2024,426.91,False,14,1.7,1.5,False,14,2.5,-4.11,89.25,15.198,5032.41,17.86,44,SMA,3.0,1.25,False,28.09,-8.0,185.38,2024-04-01,2023-04-01,403.24,6.682,0.313,D,True,17.6,3,8.0,100,SMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,426.5,False,14,1.7,1.5,False,14,2.5,-4.01,92.71,16.916,5028.58,15.33,44,EMA,3.0,1.25,False,25.21,-6.0,196.77,2024-04-01,2023-04-01,402.86,5.78,0.286,D,True,40.0,8,6.0,100,EMA,coarse,20,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,432.69,False,14,1.7,1.5,False,14,2.5,-6.21,91.27,12.094,5027.8,14.98,30,SMA,4.0,2.0,False,35.78,-9.0,191.21,2024-04-01,2023-04-01,402.78,4.083,0.266,D,True,43.5,10,9.0,160,SMA,coarse,23,5.0,2.0,14,False,True,21.74,2024-04-01,2023-04-01
True,True,2024,425.75,False,14,1.7,1.5,False,14,2.5,-3.99,92.71,18.327,5021.46,15.35,44,EMA,3.0,0.5,False,23.23,-8.0,196.77,2024-04-01,2023-04-01,402.15,5.814,0.286,D,True,30.0,6,8.0,100,EMA,coarse,20,5.0,2.0,14,False,True,20.0,2024-04-01,2023-04-01
True,True,2024,424.6,False,14,1.7,1.5,False,14,2.5,-5.16,94.6,15.005,5010.6,18.31,44,EMA,3.0,0.5,False,28.3,-12.0,196.77,2024-04-01,2023-04-01,401.06,5.64,0.313,D,True,17.6,3,12.0,160,EMA,coarse,17,5.0,2.0,14,False,True,23.53,2024-04-01,2023-04-01
True,True,2024,486.24,False,14,1.7,1.5,False,14,2.5,-4.58,115.39,21.746,5007.09,21.13,60,SMA,3.0,1.0,False,22.36,-12.0,185.38,2024-04-01,2023-04-01,400.71,6.869,0.35,D,True,7.1,1,12.0,130,SMA,coarse,14,5.0,2.0,14,False,True,21.43,2024-04-01,2023-04-01
True,True,2024,423.55,False,14,1.7,1.5,False,14,2.5,-5.91,117.09,8.904,5000.71,19.99,44,EMA,4.0,2.0,False,47.57,-8.0,262.36,2024-04-01,2023-04-01,400.07,5.285,0.273,D,True,42.1,8,8.0,100,SMA,coarse,19,5.0,2.0,14,False,True,21.05,2024-04-01,2023-04-01
