slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
130,SMA,44,SMA,True,False,4.0,1.0,True,6.0,2021-04-14,2026-04-03,25,766.69,213.77,8666.91,27.77,7.697,False,24.0,5.297,17.5,0.284,89.87,-5.36,223.85,-6.0,16,64.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,False,4.0,1.25,True,6.0,2021-04-14,2026-04-03,25,766.69,213.77,8666.91,27.77,7.697,False,24.0,5.297,17.5,0.284,89.87,-5.36,223.85,-6.0,16,64.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,False,4.0,2.0,True,6.0,2021-04-14,2026-04-03,25,766.69,213.77,8666.91,27.77,7.697,False,24.0,5.297,17.5,0.284,89.87,-5.36,223.85,-6.0,16,64.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,1.0,True,4.0,2021-04-14,2026-04-03,75,1337.75,309.05,14377.54,41.16,7.509,False,17.33,3.645,6.94,0.185,55.17,-3.17,223.85,-4.0,42,56.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,4.0,1.0,True,9.0,2021-04-14,2026-04-03,72,2422.2,534.89,25222.02,71.36,7.496,False,22.22,3.005,9.41,0.218,63.45,-6.03,201.61,-9.0,24,33.3,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,4.0,1.25,False,2.0,2021-04-14,2026-04-03,101,2558.81,547.19,26588.06,73.13,7.483,False,23.76,2.711,8.47,0.188,56.5,-6.5,223.85,-37.08,0,0.0,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,4.0,2.0,False,2.0,2021-04-14,2026-04-03,75,1954.73,451.59,20547.28,61.12,7.389,False,28.0,2.789,9.58,0.207,53.31,-7.43,223.85,-34.73,0,0.0,BTC-USD,2021_default,quick
100,SMA,44,SMA,True,True,3.0,2.0,True,9.0,2021-04-14,2026-04-03,101,2306.03,493.14,24060.29,67.0,7.36,False,22.77,2.508,6.73,0.192,49.14,-5.78,167.89,-9.0,34,33.7,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,4.0,1.25,True,9.0,2021-04-14,2026-04-03,88,2577.06,551.09,26770.57,74.89,7.359,False,22.73,2.765,8.7,0.2,59.98,-6.38,208.81,-9.0,35,39.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,4.0,1.0,False,2.0,2021-04-14,2026-04-03,84,2364.16,522.07,24641.63,70.96,7.358,False,23.81,3.017,8.87,0.199,55.73,-5.77,223.85,-34.73,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,True,4.0,2.0,True,6.0,2021-04-14,2026-04-03,99,1892.52,437.22,19925.16,59.74,7.318,False,20.2,2.71,6.55,0.177,51.39,-4.8,224.49,-6.0,56,56.6,BTC-USD,2021_default,quick
130,SMA,44,SMA,True,True,3.0,2.0,True,9.0,2021-04-14,2026-04-03,75,1455.61,336.28,15556.09,46.24,7.272,False,24.0,2.696,7.3,0.205,48.36,-5.66,167.89,-9.0,25,33.3,BTC-USD,2021_default,quick
130,SMA,60,SMA,True,True,4.0,1.25,True,12.0,2021-04-14,2026-04-03,63,2105.88,486.51,22058.84,66.95,7.267,False,26.98,2.992,10.25,0.228,57.07,-7.05,208.81,-12.0,15,23.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,2.0,1.0,True,4.0,2021-04-14,2026-04-03,84,1376.24,303.91,14762.45,41.99,7.238,False,22.62,3.143,4.93,0.217,31.96,-2.97,111.92,-4.0,39,46.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,True,3.0,1.0,True,4.0,2021-04-14,2026-04-03,88,1665.49,356.16,17654.91,49.23,7.234,False,20.45,3.134,5.77,0.198,41.43,-3.4,156.61,-4.0,52,59.1,BTC-USD,2021_default,quick
