min_calmar,mean_calmar,n_positive,n_periods,slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,atr_sl_enable,atr_sl_len,atr_sl_mult,signal_tf,calmar_btc_p1_bull_2017,ann_btc_p1_bull_2017,maxdd_btc_p1_bull_2017,trades_btc_p1_bull_2017,calmar_btc_p2_bear_2018,ann_btc_p2_bear_2018,maxdd_btc_p2_bear_2018,trades_btc_p2_bear_2018,calmar_btc_p3_sideways_2019,ann_btc_p3_sideways_2019,maxdd_btc_p3_sideways_2019,trades_btc_p3_sideways_2019,calmar_btc_p4_bull_2020_2021,ann_btc_p4_bull_2020_2021,maxdd_btc_p4_bull_2020_2021,trades_btc_p4_bull_2020_2021,calmar_btc_p5_bear_2022,ann_btc_p5_bear_2022,maxdd_btc_p5_bear_2022,trades_btc_p5_bear_2022,calmar_btc_p6_bull_2023_2024,ann_btc_p6_bull_2023_2024,maxdd_btc_p6_bull_2023_2024,trades_btc_p6_bull_2023_2024,calmar_btc_p7_current_2025,ann_btc_p7_current_2025,maxdd_btc_p7_current_2025,trades_btc_p7_current_2025
-0.154,5.080857142857142,5,7,100,SMA,30,SMA,True,True,True,3.0,1.25,True,6.0,False,14,2.5,D,2.436,120.29,49.37,14,-0.154,-6.16,39.87,24,4.097,105.27,25.7,19,21.868,1000.58,45.76,46,1.933,52.56,27.19,23,5.4,358.68,66.42,52,-0.014,-0.62,44.01,37
-0.193,29.772714285714283,5,7,100,SMA,30,SMA,True,True,True,3.0,1.0,True,9.0,False,14,2.5,D,177.099,4364.24,24.64,12,-0.071,-2.41,33.88,24,2.086,67.02,32.13,19,25.072,1267.18,50.54,44,0.585,17.97,30.72,23,3.831,264.47,69.03,52,-0.193,-8.1,41.9,37
-0.2,4.890714285714287,5,7,100,SMA,60,SMA,True,True,True,4.0,2.0,True,9.0,False,14,2.5,D,15.58,526.31,33.78,14,-0.2,-10.66,53.4,20,-0.167,-6.53,39.15,16,9.63,607.83,63.12,29,0.724,35.0,48.32,14,7.517,589.6,78.44,38,1.151,54.99,47.78,25
-0.232,6.508285714285714,5,7,100,SMA,30,SMA,True,True,True,3.0,1.0,True,8.0,False,14,2.5,D,20.12,792.0,39.36,14,-0.002,-0.07,31.94,24,2.62,78.25,29.87,19,17.64,1064.38,60.34,45,0.74,22.02,29.75,23,4.672,315.04,67.44,52,-0.232,-9.42,40.61,37
-0.239,3.7824285714285715,5,7,100,SMA,30,SMA,True,True,True,4.0,2.0,True,9.0,False,14,2.5,D,1.185,76.5,64.56,14,-0.239,-13.04,54.55,24,3.424,124.93,36.48,19,16.397,1228.44,74.92,45,2.341,89.66,38.3,23,3.476,283.52,81.55,52,-0.107,-6.04,56.58,37
-0.243,50.37685714285715,5,7,100,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,330.959,8998.88,27.19,12,-0.243,-9.3,38.22,24,2.065,69.97,33.88,19,16.605,1016.26,61.2,44,0.459,14.49,31.57,23,2.991,206.43,69.02,52,-0.198,-9.04,45.66,37
-0.249,5.077714285714285,5,7,100,SMA,30,SMA,True,True,True,4.0,1.25,True,9.0,False,14,2.5,D,1.185,76.5,64.56,14,-0.195,-6.8,34.91,24,3.089,105.05,34.01,19,25.157,1663.54,66.13,45,0.938,31.73,33.82,23,5.619,436.75,77.73,52,-0.249,-12.56,50.44,37
-0.284,6.941285714285714,5,7,100,SMA,60,SMA,True,True,True,4.0,1.25,True,9.0,False,14,2.5,D,15.58,526.31,33.78,14,-0.084,-3.28,39.02,19,-0.284,-10.43,36.78,16,22.301,983.69,44.11,29,0.013,0.55,43.08,14,10.227,765.95,74.89,38,0.836,34.25,40.96,25
-0.291,34.25371428571429,5,7,100,SMA,30,SMA,True,True,True,4.0,1.25,True,12.0,False,14,2.5,D,202.539,6451.44,31.85,12,-0.271,-11.92,44.03,24,1.891,76.23,40.32,19,31.699,1984.41,62.6,44,0.419,15.98,38.17,23,3.79,299.21,78.95,52,-0.291,-14.9,51.22,37
-0.326,5.040285714285715,5,7,100,SMA,30,SMA,True,True,True,4.0,1.0,True,8.0,False,14,2.5,D,1.796,107.81,60.04,14,-0.326,-10.43,31.94,24,3.848,116.08,30.16,19,21.005,1302.51,62.01,46,0.731,21.82,29.87,23,8.502,622.13,73.17,52,-0.274,-13.5,49.28,37
-0.345,7.977285714285714,5,7,100,SMA,60,SMA,True,True,True,3.0,1.0,True,9.0,False,14,2.5,D,25.017,830.37,33.19,12,0.071,2.29,32.21,19,-0.345,-10.62,30.8,16,23.561,865.46,36.73,28,-0.098,-3.75,38.12,14,7.044,471.3,66.91,38,0.591,22.27,37.71,25
-0.352,5.741857142857143,5,7,100,SMA,60,SMA,True,True,True,3.0,1.0,True,8.0,False,14,2.5,D,12.492,377.33,30.21,14,0.138,4.27,30.98,19,-0.352,-11.29,32.08,16,20.171,829.8,41.14,29,-0.013,-0.5,37.25,14,7.133,478.97,67.15,38,0.624,22.25,35.63,25
-0.354,15.23557142857143,5,7,130,SMA,30,SMA,True,True,True,2.0,1.25,True,12.0,False,14,2.5,D,85.524,1929.43,22.56,7,-0.354,-17.68,49.97,20,7.832,254.41,32.48,15,10.4,549.1,52.8,32,1.261,42.36,33.59,20,2.037,99.8,49.0,46,-0.051,-1.65,32.4,30
-0.388,36.398,5,7,100,SMA,30,SMA,True,True,True,4.0,1.0,True,12.0,False,14,2.5,D,217.967,6942.85,31.85,12,-0.388,-15.94,41.1,24,1.855,72.11,38.88,19,31.119,1959.82,62.98,44,0.11,3.89,35.33,23,4.46,344.01,77.12,52,-0.337,-16.6,49.32,37
-0.39,33.53900000000001,5,7,130,SMA,30,SMA,True,True,True,3.0,1.25,True,12.0,False,14,2.5,D,201.874,4554.29,22.56,7,-0.39,-19.48,49.97,20,11.145,413.32,37.09,15,18.372,1050.51,57.18,32,1.151,38.68,33.59,20,2.773,167.33,60.34,46,-0.152,-6.47,42.51,30
-0.407,15.126428571428573,5,7,130,SMA,30,SMA,True,True,True,2.0,1.0,True,12.0,False,14,2.5,D,86.426,1949.76,22.56,7,-0.407,-19.28,47.38,20,7.304,237.27,32.48,15,9.536,502.13,52.66,32,0.869,27.32,31.45,20,2.265,107.77,47.59,46,-0.108,-3.33,30.86,30
-0.426,23.10314285714286,5,7,130,SMA,30,SMA,True,True,True,4.0,1.25,True,12.0,False,14,2.5,D,124.253,2803.16,22.56,7,-0.426,-21.29,49.97,20,9.925,454.3,45.77,15,22.466,1356.58,60.39,32,0.97,32.57,33.59,20,4.619,305.36,66.11,46,-0.085,-3.74,43.81,30
-0.444,33.49485714285715,5,7,130,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,203.924,4600.52,22.56,7,-0.444,-21.05,47.38,20,10.484,388.82,37.09,15,16.911,964.82,57.05,32,0.765,24.05,31.45,20,3.02,178.88,59.24,46,-0.196,-8.06,41.2,30
-0.482,22.863428571428575,5,7,130,SMA,30,SMA,True,True,True,4.0,1.0,True,12.0,False,14,2.5,D,125.537,2832.11,22.56,7,-0.482,-22.82,47.38,20,9.347,427.85,45.77,15,20.203,1247.26,61.73,32,0.592,18.61,31.45,20,4.974,324.2,65.17,46,-0.127,-5.39,42.52,30
-0.495,4.935285714285714,5,7,100,SMA,30,SMA,True,True,True,4.0,1.0,True,9.0,False,14,2.5,D,1.185,76.5,64.56,14,-0.495,-17.93,36.26,24,3.093,100.26,32.42,19,24.037,1612.22,67.07,45,0.577,17.78,30.84,23,6.43,489.98,76.2,52,-0.28,-13.58,48.51,37
-0.543,8.278142857142857,5,7,100,SMA,30,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,3.728,184.08,49.37,14,-0.154,-6.16,39.87,24,1.442,41.96,29.1,19,37.962,1951.97,51.42,47,1.916,52.32,27.31,23,13.596,904.62,66.54,52,-0.543,-29.28,53.93,37
-0.589,4.3792857142857144,5,7,130,SMA,44,SMA,True,True,True,4.0,2.0,True,8.0,False,14,2.5,D,-0.056,-1.9,34.09,8,4.274,128.63,30.1,17,-0.589,-21.2,36.0,9,2.761,164.19,59.47,22,1.021,34.8,34.09,14,20.458,996.44,48.71,35,2.786,81.26,29.16,22
-0.851,9.814857142857141,5,7,100,SMA,60,SMA,True,True,True,4.0,2.0,True,6.0,False,14,2.5,D,28.517,701.73,24.61,14,1.134,40.08,35.33,20,-0.851,-31.39,36.87,16,18.612,945.1,50.78,29,2.39,84.01,35.15,14,19.0,1215.43,63.97,38,-0.098,-4.07,41.64,25
-1.039,14.582571428571427,5,7,100,SMA,60,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,28.517,701.73,24.61,14,-0.108,-4.17,38.63,20,-1.039,-36.66,35.28,16,53.005,1516.17,28.6,29,0.696,24.47,35.15,14,20.776,1306.94,62.91,38,0.231,8.36,36.13,25
-1.089,14.556142857142856,5,7,130,SMA,60,SMA,True,True,True,3.0,1.0,True,8.0,False,14,2.5,D,54.952,963.91,17.54,7,-0.006,-0.22,37.95,15,-1.089,-33.34,30.62,11,35.565,1037.97,29.19,13,0.63,17.76,28.19,11,9.927,529.18,53.31,33,1.914,47.92,25.03,17
-1.106,18.759000000000004,5,7,130,SMA,60,SMA,True,True,True,4.0,1.0,True,8.0,False,14,2.5,D,78.97,1442.61,18.27,7,-0.006,-0.22,37.95,15,-1.106,-34.7,31.37,11,31.481,918.78,29.19,13,0.63,17.76,28.19,11,18.699,1051.92,56.26,33,2.645,68.94,26.07,17
-1.143,19.047142857142855,5,7,130,SMA,60,SMA,True,True,True,4.0,1.0,True,9.0,False,14,2.5,D,69.002,1382.46,20.03,7,-0.177,-7.17,40.6,15,-1.143,-39.2,34.3,11,47.065,1516.15,32.21,13,0.571,16.22,28.41,11,15.767,937.76,59.48,33,2.245,62.11,27.66,17
-1.286,4.5597142857142865,5,7,100,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,-1.286,-55.99,43.53,14,0.329,9.19,27.92,24,2.284,47.25,20.68,19,23.5,1136.85,48.38,47,2.783,53.04,19.06,23,4.88,255.81,52.42,52,-0.572,-28.92,50.53,37
-1.286,4.750714285714286,5,7,100,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,-1.286,-55.99,43.53,14,0.877,24.43,27.86,24,2.508,54.11,21.58,19,22.491,1107.53,49.24,47,4.34,82.92,19.1,23,4.828,251.28,52.05,52,-0.503,-25.81,51.28,37
-1.286,5.568714285714286,5,7,100,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,-1.286,-55.99,43.53,14,3.25,90.55,27.86,24,3.867,83.44,21.58,19,19.0,1049.53,55.24,47,10.412,200.35,19.24,23,4.455,226.79,50.91,52,-0.717,-40.73,56.83,37
-1.286,9.935714285714285,5,7,100,SMA,30,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,-1.286,-55.99,43.53,14,0.329,9.19,27.92,24,3.421,70.58,20.63,19,55.061,2663.62,48.38,47,2.187,47.91,21.9,23,10.44,547.3,52.42,52,-0.602,-31.98,53.1,37
-1.286,9.896285714285714,5,7,100,SMA,30,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,-1.286,-55.99,43.53,14,0.877,24.43,27.86,24,3.644,78.44,21.53,19,52.735,2596.84,49.24,47,3.497,76.74,21.95,23,10.346,538.48,52.05,52,-0.539,-29.03,53.81,37
-1.286,9.900571428571428,5,7,100,SMA,30,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,-1.286,-55.99,43.53,14,3.25,90.55,27.86,24,5.206,112.07,21.53,19,44.619,2464.72,55.24,47,8.607,190.05,22.08,23,9.639,490.73,50.91,52,-0.731,-43.18,59.08,37
-1.295,3.040714285714286,5,7,130,SMA,44,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,-1.295,-36.09,27.86,9,4.182,66.89,15.99,17,-0.518,-10.48,20.23,9,6.449,228.9,35.49,22,1.298,23.97,18.46,14,10.954,316.98,28.94,35,0.215,5.53,25.66,22
-1.295,3.0328571428571425,5,7,130,SMA,44,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,-1.295,-36.09,27.86,9,3.884,84.37,21.72,17,-0.291,-5.89,20.23,9,6.431,228.25,35.49,22,2.081,38.42,18.46,14,9.988,306.09,30.65,35,0.432,11.88,27.52,22
-1.295,7.216285714285713,5,7,130,SMA,44,SMA,True,True,True,4.0,1.0,True,6.0,False,14,2.5,D,-1.295,-48.69,37.59,9,2.016,49.17,24.39,17,-0.841,-24.16,28.73,9,5.45,250.7,46.0,22,1.604,32.93,20.54,14,43.032,1567.17,36.42,35,0.548,14.47,26.42,22
-1.295,4.897,5,7,130,SMA,44,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,-1.295,-36.09,27.86,9,3.884,84.37,21.72,17,-0.369,-8.03,21.72,9,9.289,327.59,35.27,22,2.081,38.42,18.46,14,20.538,615.6,29.97,35,0.151,4.89,32.45,22
-1.295,6.206571428571429,5,7,130,SMA,44,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,-1.295,-49.48,38.2,9,2.836,67.59,23.83,17,-0.701,-20.14,28.73,9,5.472,252.56,46.16,22,0.788,20.96,26.61,14,35.631,1404.97,39.43,35,0.715,19.49,27.28,22
-1.314,4.140571428571429,5,7,130,SMA,30,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,-1.314,-36.61,27.86,8,0.724,15.73,21.72,20,2.774,56.83,20.48,15,17.972,762.92,42.45,32,3.819,58.27,15.26,20,5.493,216.55,39.43,46,-0.484,-20.61,42.6,30
-1.314,4.774285714285715,5,7,130,SMA,30,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,-1.314,-36.61,27.86,8,1.561,33.9,21.72,20,3.192,65.38,20.48,15,19.324,804.17,41.62,32,5.776,88.41,15.31,20,5.286,210.19,39.77,46,-0.405,-17.86,44.12,30
-1.314,5.889857142857143,5,7,130,SMA,30,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,-1.314,-36.61,27.86,8,4.495,97.65,21.72,20,4.505,92.27,20.48,15,16.432,788.07,47.96,32,13.236,204.53,15.45,20,4.55,179.44,39.44,47,-0.675,-31.78,47.07,30
-1.314,7.555142857142856,5,7,130,SMA,30,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,-1.314,-36.61,27.86,8,0.724,15.73,21.72,20,3.655,79.41,21.72,15,35.742,1517.25,42.45,32,3.819,58.27,15.26,20,10.719,430.75,40.18,46,-0.459,-18.93,41.23,30
-1.314,8.349571428571426,5,7,130,SMA,30,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,-1.314,-36.61,27.86,8,1.561,33.9,21.72,20,4.099,89.06,21.72,15,38.355,1596.14,41.62,32,5.776,88.41,15.31,20,10.347,419.31,40.52,46,-0.377,-16.12,42.79,30
-1.314,8.991714285714286,5,7,130,SMA,30,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,-1.314,-36.61,27.86,8,4.495,97.65,21.72,20,5.495,119.38,21.72,15,32.639,1565.34,47.96,32,13.236,204.53,15.45,20,9.054,363.94,40.2,47,-0.663,-30.37,45.8,30
-0.213,8.121714285714287,4,7,100,SMA,60,SMA,True,True,True,4.0,1.0,True,8.0,False,14,2.5,D,16.684,514.24,30.82,14,-0.178,-6.42,35.98,19,-0.213,-7.05,33.09,16,25.318,1041.56,41.14,29,-0.013,-0.5,37.25,14,14.37,1009.31,70.24,38,0.884,32.7,36.98,25
-0.222,25.902142857142852,4,7,100,SMA,60,SMA,True,True,True,3.0,1.0,True,12.0,False,14,2.5,D,156.815,5270.34,33.61,12,-0.222,-8.67,39.05,19,-0.035,-0.75,21.76,16,18.799,812.98,43.25,28,-0.169,-6.55,38.88,14,5.802,402.11,69.31,38,0.325,14.21,43.67,25
-0.253,9.277285714285714,4,7,100,SMA,44,SMA,True,True,True,4.0,1.0,True,12.0,False,14,2.5,D,37.565,1196.55,31.85,13,-0.182,-6.89,37.88,22,-0.253,-12.08,47.77,14,7.274,392.7,53.98,37,-0.052,-1.65,31.69,17,20.089,1299.96,64.71,40,0.5,18.67,37.33,30
-0.339,6.9554285714285715,4,7,100,SMA,60,SMA,True,True,True,4.0,1.0,True,9.0,False,14,2.5,D,15.58,526.31,33.78,14,-0.339,-13.79,40.7,19,-0.311,-10.95,35.25,16,21.323,970.78,45.53,29,-0.098,-3.75,38.12,14,11.859,869.33,73.31,38,0.674,26.3,39.02,25
-0.41,8.007142857142856,4,7,100,SMA,60,SMA,True,True,True,4.0,1.25,True,12.0,False,14,2.5,D,25.226,1061.77,42.09,12,-0.12,-4.96,41.36,19,-0.41,-15.87,38.67,16,22.423,1065.78,47.53,28,-0.226,-10.47,46.35,14,8.654,665.98,76.96,38,0.503,23.44,46.61,25
-0.44,8.474857142857143,4,7,100,SMA,60,SMA,True,True,True,4.0,1.0,True,12.0,False,14,2.5,D,27.442,1155.05,42.09,12,-0.365,-15.29,41.89,19,-0.44,-16.35,37.19,16,22.373,1072.18,47.92,28,-0.355,-14.94,42.13,14,10.308,774.03,75.09,38,0.361,16.19,44.85,25
-1.268,2.7884285714285713,4,7,100,SMA,44,SMA,True,True,True,3.0,1.0,True,4.0,False,14,2.5,D,-1.268,-55.21,43.53,15,1.28,27.8,21.72,23,-0.739,-18.86,25.51,14,8.778,369.86,42.14,38,1.969,38.08,19.34,17,9.706,426.92,43.99,40,-0.207,-7.54,36.38,30
-1.268,2.8972857142857142,4,7,100,SMA,44,SMA,True,True,True,3.0,1.25,True,4.0,False,14,2.5,D,-1.268,-55.21,43.53,15,1.705,37.04,21.72,23,-0.577,-15.21,26.34,14,7.71,338.65,43.92,38,3.104,60.01,19.34,17,9.643,419.89,43.54,40,-0.036,-1.33,37.39,30
-1.268,3.3264285714285715,4,7,100,SMA,44,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,-1.268,-55.21,43.53,15,1.593,47.75,29.99,23,-1.019,-26.85,26.34,14,7.915,352.35,44.52,38,7.246,140.11,19.34,17,9.298,392.45,42.21,40,-0.48,-22.03,45.9,30
-1.268,5.167857142857143,4,7,100,SMA,44,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,-1.268,-55.21,43.53,15,1.28,27.8,21.72,23,-0.765,-20.55,26.86,14,14.563,610.67,41.93,38,1.574,34.2,21.72,17,21.202,932.58,43.99,40,-0.411,-18.55,45.1,30
-1.268,7.648142857142857,4,7,100,SMA,44,SMA,True,True,True,4.0,1.0,True,6.0,False,14,2.5,D,-1.268,-73.49,57.95,15,0.675,16.34,24.21,22,-0.973,-33.83,34.79,14,14.567,568.76,39.04,38,0.856,21.92,25.6,17,39.841,2149.4,53.95,40,-0.161,-5.72,35.47,30
-1.268,5.146857142857143,4,7,100,SMA,44,SMA,True,True,True,4.0,1.25,True,4.0,False,14,2.5,D,-1.268,-55.21,43.53,15,1.705,37.04,21.72,23,-0.613,-16.97,27.68,14,12.851,561.89,43.72,38,2.554,55.48,21.72,17,21.086,918.11,43.54,40,-0.287,-13.19,45.98,30
-1.268,6.7744285714285715,4,7,100,SMA,44,SMA,True,True,True,4.0,1.25,True,6.0,False,14,2.5,D,-1.268,-73.49,57.95,15,0.502,15.22,30.3,23,-0.877,-30.94,35.28,14,15.039,587.18,39.04,38,1.32,36.49,27.66,17,32.729,1870.19,57.14,40,-0.024,-0.87,37.05,30
-1.268,5.489142857142857,4,7,100,SMA,44,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,-1.268,-55.21,43.53,15,1.593,47.75,29.99,23,-1.026,-28.4,27.68,14,13.16,583.3,44.32,38,6.132,133.21,21.72,17,20.415,861.65,42.21,40,-0.582,-31.05,53.32,30
-1.268,5.466857142857144,4,7,100,SMA,44,SMA,True,True,True,4.0,2.0,True,6.0,False,14,2.5,D,-1.268,-73.49,57.95,15,1.813,56.23,31.01,23,-0.579,-21.35,36.87,14,5.61,328.37,58.54,38,3.586,99.19,27.66,17,29.577,1711.81,57.88,40,-0.471,-19.5,41.41,30
-1.295,3.2167142857142856,4,7,130,SMA,44,SMA,True,True,True,3.0,2.0,True,4.0,False,14,2.5,D,-1.295,-36.09,27.86,9,4.614,100.23,21.72,17,-1.198,-35.24,29.42,9,6.994,248.26,35.49,22,4.696,86.71,18.46,14,8.943,295.6,33.05,35,-0.237,-7.89,33.31,22
-1.295,4.912857142857143,4,7,130,SMA,44,SMA,True,True,True,4.0,1.0,True,4.0,False,14,2.5,D,-1.295,-36.09,27.86,9,4.182,66.89,15.99,17,-0.577,-12.52,21.72,9,9.313,328.46,35.27,22,1.298,23.97,18.46,14,21.502,635.92,29.58,35,-0.033,-1.02,30.72,22
-1.295,5.219428571428572,4,7,130,SMA,44,SMA,True,True,True,4.0,2.0,True,4.0,False,14,2.5,D,-1.295,-36.09,27.86,9,4.614,100.23,21.72,17,-1.198,-36.82,30.75,9,10.049,354.4,35.27,22,4.696,86.71,18.46,14,20.027,596.01,29.76,35,-0.357,-13.53,37.85,22
-1.295,5.977142857142858,4,7,130,SMA,44,SMA,True,True,True,4.0,2.0,True,6.0,False,14,2.5,D,-1.295,-50.57,39.04,9,4.553,141.2,31.01,17,-0.726,-23.97,33.01,9,4.971,241.82,48.65,22,2.211,58.83,26.61,14,32.316,1303.01,40.32,35,-0.19,-5.63,29.67,22
